GENE	TEST_STAT	META_PVAL	-log10	AMP_NIH_PVAL	UKB_ALL_PVAL	AMP_NIH_NUMVAR	UKB_ALL_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
PPP1R32	1.2815801044888513	0.526876	0.2782915837482505	NA	0.526876	NA	16.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	INITIAL-DISCOVERY
DERL1	1.2815307576230863	0.526889	0.27828086821250003	NA	0.526889	NA	4.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	INITIAL-DISCOVERY
AFAP1L2	1.2802291992171522	0.527232	0.277998238395714	NA	0.527232	NA	12.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	INITIAL-DISCOVERY
WDFY4	1.2798119691303156	0.527342	0.2779076380335155	NA	0.527342	NA	33.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	INITIAL-DISCOVERY
MAPKAPK5	1.2796792323539312	0.527377	0.2778788146087508	NA	0.527377	NA	4.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	INITIAL-DISCOVERY
AKIP1	1.2795313360367666	0.5274159999999999	0.27784669933153167	NA	0.527416	NA	5.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	INITIAL-DISCOVERY
FHAD1	1.278833716277955	0.5276000000000001	0.27769521312567225	0.5276	NA	3.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	INITIAL-DISCOVERY
FSTL3	1.2778824641412598	0.5278510000000001	0.27748865134873957	NA	0.527851	NA	10.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	INITIAL-DISCOVERY
TMEM87B	1.277571794533973	0.5279330000000002	0.27742119030066964	NA	0.527933	NA	14.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	INITIAL-DISCOVERY
TMEM225B	1.2774051136614537	0.5279770000000003	0.27738499600908256	NA	0.527977	NA	5.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	INITIAL-DISCOVERY
POLR2C	1.2771626935508937	0.528041	0.2773323551509235	NA	0.528041	NA	8.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	INITIAL-DISCOVERY
NUP54	1.277155118395887	0.528043	0.277330710226914	NA	0.528043	NA	5.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	INITIAL-DISCOVERY
BTRC	1.27633717048701	0.528259	0.27715309509525915	NA	0.528259	NA	5.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	INITIAL-DISCOVERY
