GENE	TEST_STAT	META_PVAL	-log10	AMP_NIH_PVAL	GNE_PVAL	UKB_CASE_PVAL	AMP_NIH_NUMVAR	GNE_NUMVAR	UKB_CASE_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
NCLN	1.97676412142621	0.9218231417308641	0.03535239341277673	1.0	0.848138331048886	0.438818	12.0	46.0	32.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
OR5F1	1.9766860164477158	0.9218302409548665	0.035349048799479005	0.893507	0.631537808173032	0.659585	10.0	39.0	14.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
CDIPT	1.9758055307017441	0.9219102516299252	0.03531135564815656	0.843554	0.607346943912022	0.726791	8.0	27.0	15.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
KRT74	1.974667685118298	0.922013595426404	0.03526267506878413	0.41833	0.890609554211211	1.0	34.0	71.0	45.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
EPT1	0.16235010998524613	0.922032270963898	0.03525387845148921	NA	0.922032270963898	NA	NA	20.0	NA	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
KLK12	1.9741874440693477	0.9220571947958274	0.03524213901815208	0.627578	0.708499126519858	0.838115	17.0	33.0	24.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
CPT1B	1.9732786276537349	0.9221396735920923	0.035203292746661494	0.708857	0.581215585369201	0.904924	20.0	86.0	57.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
RFX1	1.9722499049045352	0.9222329879397759	0.03515934728253567	0.896594	0.416040439453084	1.0	38.0	85.0	48.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
NARS1	0.9160141794740453	0.9222521663570902	0.03515031594846165	0.895612	NA	0.706269	15.0	NA	36.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
EXOG	1.9719810775313271	0.9222573648555511	0.03514786794897174	0.70202	0.581401956049326	0.914037	8.0	38.0	30.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
TFDP2	1.9713800155786858	0.9223118561802609	0.035122208536063765	0.722828	1.0	0.51628	7.0	29.0	22.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
MOV10L1	1.9705033317993221	0.9223913047316947	0.035084799734219255	0.404537	0.92289520326367	1.0	34.0	112.0	85.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
CPZ	1.9704232942900408	0.9223985562611847	0.03508138547082864	0.641715	0.628586857349039	0.925594	56.0	153.0	104.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
ARHGEF37	1.969470923823345	0.9224848196440009	0.035040771834580466	0.603003	0.717175225057877	0.863754	24.0	54.0	41.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
ASCL1	0.9142666876562189	0.92250516758967	0.03503119237823252	NA	0.863997525767569	0.732752	NA	10.0	10.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
ZBTB11	1.9681676617590758	0.9226027973097186	0.03498523295522527	1.0	0.803720600172646	0.465064	17.0	76.0	35.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
COL18A1	1.9680098835235964	0.92261707478552	0.03497851220714538	0.646577	0.782531819253004	0.738805	121.0	224.0	186.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
ZNF469	1.9678335861153247	0.9226330267000706	0.03497100338385935	0.619825	0.693557972710182	0.869638	190.0	500.0	317.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
MRPL33	0.9112733192388401	0.9229379363617318	0.03482750244307346	NA	0.757581463131129	0.836932	NA	8.0	4.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
GABRA6	1.9643223044682576	0.9229504353002203	0.03482162102565019	0.71523	0.577857711340211	0.906121	10.0	41.0	23.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
HTR1A	1.964087995999253	0.9229715955098219	0.034811664199616454	0.664019	0.719354373912827	0.784116	5.0	34.0	13.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
PPP1R2P3	0.16030537568252323	0.922975408504497	0.03480987003917378	NA	0.922975408504497	NA	NA	19.0	NA	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
CIAO3	0.9110089043560581	0.9229761272507493	0.03480953184228702	1.0	NA	0.634128	31.0	NA	50.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
CCDC77	1.9634440808701212	0.9230297337333847	0.034784308737527275	0.488761	0.766561477127457	1.0	17.0	39.0	35.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
SLC13A3	1.9629211250023721	0.9230769364250495	0.03476209997910953	0.635095	0.663283535081175	0.88965	13.0	58.0	28.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
IPO7	1.9626522197761949	0.9231012031825458	0.03475068296723093	0.784703	0.698206035955265	0.684111	6.0	30.0	23.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
C20orf196	0.1598627853314402	0.92317968111098	0.03471376276556429	NA	0.92317968111098	NA	NA	30.0	NA	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
TERB2	1.9617734921250443	0.9231804783982249	0.03471338769524102	0.662685	0.771202110054602	0.733721	4.0	13.0	11.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
TRABD	1.9605302515935001	0.9232925766671933	0.034660656181428634	0.467111	0.884983892170637	0.907655	12.0	47.0	24.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
TWISTNB	0.15960338161776016	0.923299426995281	0.034657433964846066	NA	0.923299426995281	NA	NA	20.0	NA	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
DGAT1	1.9592453903082876	0.9234083515762843	0.03460620188029308	0.779816	0.724328358218212	0.664703	15.0	57.0	36.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
C2CD2	1.9590176448381709	0.9234288649429921	0.034596554206001974	0.584491	0.895924469871016	0.71706	20.0	65.0	44.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
FAM24B	0.9078405784729391	0.9234332758479148	0.03459447973425251	NA	0.63513335819315	1.0	NA	10.0	4.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
VIPR2	1.9587908702942496	0.9234492884389984	0.03458694901185225	0.704302	0.722569920584522	0.73793	30.0	63.0	48.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
SLC4A9	1.9581268109919745	0.9235090802687437	0.03455883006540463	0.811434	0.70919144504386	0.652802	26.0	72.0	52.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
C21orf62-AS1	0.9072277560297607	0.923521597891438	0.03455294349889869	1.0	NA	0.635328	11.0	NA	16.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
DDIT4L	1.9578888934270382	0.9235304973053364	0.03454875848824483	0.590109	0.751189830951004	0.847555	9.0	20.0	10.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
MPEG1	1.9567398892363015	0.9236338917923713	0.034500139474701264	0.813237	0.802882565069694	0.575745	22.0	80.0	38.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
FUS	1.9560759221953985	0.9236936113767182	0.034472060115835056	0.56929	0.864016905863886	0.764518	8.0	26.0	26.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
SMIM7	0.905970953968984	0.9237026304650814	0.03446781961753888	NA	0.895612667700402	0.709824	NA	10.0	11.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
SHISA7	1.9538405337861287	0.9238945179602608	0.03437760982188802	0.631384	0.697951827372995	0.854299	9.0	21.0	27.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
OR4D9	1.9538220660731311	0.9238961767761367	0.03437683006411194	0.747094	0.588395521306008	0.856423	19.0	37.0	21.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
CAPN5	1.952732934070583	0.9239939769453555	0.03433085971920259	0.800611	0.536106735579818	0.8776	36.0	79.0	73.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
HERPUD2	1.9527042295905905	0.9239965537504268	0.03432964857422666	1.0	0.485920544844431	0.775194	5.0	29.0	11.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
MCHR1	1.9525620844706821	0.924009313565731	0.034323651280089414	1.0	0.452420169235547	0.832654	23.0	61.0	45.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
XPO1	0.9026489873380554	0.9241804721219433	0.034243212336771287	NA	0.906503378424995	0.702462	NA	21.0	8.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
C12orf40	1.9499752312073704	0.9242413591528571	0.03421460100887255	0.791859	0.664054660532656	0.717326	24.0	65.0	44.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
TUBA3D	1.9497604187375197	0.9242606140602063	0.03420555335825296	0.87997	0.835813263472443	0.512906	5.0	41.0	15.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
MAP2K3	0.9015705940375501	0.9243353844269216	0.03417042144439116	NA	0.791491396203917	0.804971	NA	14.0	17.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
CYB5R1	1.9477246976844573	0.9244429797510967	0.03411987124700031	0.540178	0.838698994461706	0.833516	9.0	35.0	20.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
MAGEL2	1.9474253117850167	0.9244697831089314	0.03410727946804923	0.864947	1.0	0.436649	31.0	94.0	72.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
PRRT4	1.9473264005304909	0.9244786374856544	0.034103119906961736	0.731033	0.6966459976177	0.741642	24.0	80.0	70.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
NEK9	1.9472523943736353	0.9244852620961393	0.03410000785942091	1.0	0.420482831711146	0.898279	21.0	76.0	42.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
MYH10	1.9468814113875785	0.92451846648967	0.034084409746054346	0.824636	0.574215671448509	0.797816	22.0	118.0	64.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
ROS1	1.9467280057084215	0.9245321949856138	0.03407796080427296	0.764845	0.657810040113248	0.75093	76.0	223.0	130.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
HAUS3	1.9464501682270217	0.9245570562361142	0.03406628251032469	0.609486	0.69954821729427	0.886242	14.0	46.0	34.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
SCN8A	1.9457271956250155	0.9246217316654339	0.03403590342284703	0.848969	0.522849241450977	0.851574	5.0	76.0	41.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
ST14	1.9451861016270637	0.9246701205158209	0.034013175792604454	0.899714	0.473249084620426	0.888002	14.0	72.0	46.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
ARID1A	1.9439213981333905	0.9247831662427554	0.03396008428083388	0.545682	0.693335126558315	1.0	38.0	158.0	101.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
CACNG7	0.8983341858391937	0.9247996863626019	0.03395232621054272	NA	0.784627429349009	0.813328	NA	17.0	13.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
FNBP4	1.9437190789252945	0.9248012435663013	0.033951594933905774	1.0	0.586130320997958	0.645554	14.0	50.0	40.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
GSR	1.943399137448234	0.9248298265505869	0.033938172330281645	0.740581	0.511003263134013	1.0	22.0	40.0	33.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
CLEC1A	0.8967347798527607	0.9250288009242813	0.03384474522013879	NA	1.0	0.63867	NA	30.0	18.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
ZNF485	1.941135210494949	0.9250319433380447	0.03384326988160026	0.696922	0.697176464113077	0.77976	15.0	33.0	31.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
ING4	0.8958635411954943	0.9251535109112061	0.03378619870945686	NA	0.708843036361121	0.901396	NA	13.0	10.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
KRT73-AS1	0.8958611873280069	0.9251538477555585	0.03378604058476171	0.758006	NA	0.842934	7.0	NA	19.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
PPIP5K1P1-CATSPER2	0.8949162009577232	0.9252890381892128	0.033722582847273475	0.639251	NA	1.0	18.0	NA	48.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
ZNF114	1.9375526179566052	0.9253512910872419	0.03369336475483378	1.0	0.751882349607797	0.504796	10.0	32.0	20.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
EYA2	1.937420457958921	0.9253630600332587	0.033687841278658315	0.70918	1.0	0.535227	14.0	45.0	33.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
RP11-385J1.3	0.15508898304642996	0.925385851654623	0.03367714477052575	NA	0.925385851654623	NA	NA	16.0	NA	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
MRPS23	1.9367696738497429	0.9254210007650492	0.0336606491921959	1.0	0.60768637109776	0.624822	6.0	27.0	16.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
DPP3	1.936692665435278	0.9254278556639398	0.03365743224149582	0.638238	0.833677328764904	0.713628	25.0	81.0	50.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
GUK1	1.935226307793065	0.9255583297257916	0.03359620632243189	0.855077	0.54372517346156	0.817309	18.0	37.0	30.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
HLX	1.934379177816453	0.9256336594496605	0.03356086122196805	0.642922	0.638023036919449	0.926745	8.0	40.0	24.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
CDC37L1	1.9343100356318534	0.9256398063081355	0.033557977210755104	0.650871	0.834394374034746	0.700009	6.0	23.0	15.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
KCNJ5	1.9337995265250232	0.925685184416984	0.0335366870943522	0.807067	1.0	0.471163	13.0	37.0	23.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
ARHGAP39	1.9336250610629655	0.9257006894576427	0.03352941281004989	0.510269	0.824252454192628	0.904189	25.0	111.0	70.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
LRRC52-AS1	0.8920014662721538	0.9257055250745951	0.033527144175816564	0.84162	NA	0.760656	8.0	NA	17.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
TOMM5	0.8910841354717065	0.9258364469172561	0.03346572657385764	NA	1.0	0.640477	NA	8.0	6.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
LDB3	1.9302641070014932	0.925999100875806	0.03338943500798532	0.423364	0.899776298636059	1.0	39.0	101.0	55.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
PTPRJ	1.9300146086371741	0.9260212318543353	0.033379055681489814	0.764321	0.809989238225286	0.615386	46.0	130.0	81.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
POLR3H	1.9286249696923328	0.9261444412859499	0.03332127556265535	1.0	0.660488553740044	0.577217	14.0	26.0	34.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
SAG	1.927551725541721	0.9262395353344494	0.03327668564924355	0.856011	0.754628260443312	0.590507	25.0	53.0	35.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
FBXO27	1.9264725299208567	0.9263351014019807	0.03323187901635562	0.422035	0.90432249950984	1.0	8.0	29.0	18.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
SCYL3	1.9257563343848358	0.9263984920747284	0.03320216052958978	0.759975	1.0	0.502375	24.0	48.0	40.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
AP3B1	1.9254253543447724	0.9264277789546543	0.03318843109305927	0.587879	1.0	0.649548	20.0	68.0	44.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
DCSTAMP	1.9247821943585048	0.9264846742492624	0.03316176031057348	0.550082	0.816040030385162	0.850942	13.0	40.0	25.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
CMBL	1.9243608073749208	0.9265219403404555	0.0331442919889366	0.836194	0.72585809727595	0.629465	6.0	25.0	13.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
OPALIN	1.9242318334245325	0.9265333446837378	0.03313894639196783	0.46423	1.0	0.823048	6.0	16.0	14.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
FAXC	1.9234738552025423	0.9266003518273062	0.03310753923255209	0.851197	0.900435556060859	0.498701	7.0	25.0	16.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
NOP16	1.9230261893930292	0.9266399137143955	0.03308899710439024	0.642445	0.824002511133349	0.722197	13.0	32.0	13.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
ADRB2	1.9220664978496353	0.92672469298617	0.03304926485763856	0.628697	0.661948814877201	0.9191	7.0	39.0	19.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
DOK5	1.9209087110670455	0.9268269134956301	0.03300136351722202	0.674611	0.927373553391447	0.611747	9.0	22.0	19.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
RACGAP1	1.9205480229164733	0.9268587454224095	0.03298644790293378	0.759146	1.0	0.504235	11.0	44.0	35.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
SEZ6L	1.920083698932118	0.9268997144051793	0.032967251655380975	0.538869	0.761673352452868	0.93284	20.0	100.0	54.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
OR2M4	1.9196524237202408	0.9269377581472702	0.03294942680556757	0.849134	1.0	0.451	7.0	23.0	21.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
BICRAL	0.8829443012739209	0.9269948838809723	0.0329226627361867	0.643089	NA	1.0	22.0	NA	38.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
PRPF6	1.9189055825451071	0.9270036176356489	0.03291857101609171	0.719757	0.595952237669863	0.893136	7.0	41.0	22.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
MMP1	1.918153961694061	0.927069871692153	0.032887532579566586	0.799214	0.715613787160065	0.670095	18.0	49.0	30.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
CCDC74B	1.9176503653633081	0.9271142477080299	0.032866744720770696	0.747187	0.674656911529011	0.760458	15.0	57.0	37.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
IQCH	1.917547067768854	0.9271233486095605	0.032862481544009566	1.0	0.697583838686407	0.549558	29.0	94.0	50.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
LRIT1	1.916714870099951	0.9271966496896854	0.03282814631097364	0.685458	0.885294806195462	0.632007	20.0	74.0	47.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
ADH6	1.9158418674108164	0.9272735093090229	0.032792147124449576	0.656447	0.735255966672041	0.794954	12.0	29.0	24.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
OR12D3	1.9151811298660877	0.9273316567344432	0.03276491425950606	0.721486	0.821021063577941	0.64795	13.0	21.0	18.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
TSPYL4	1.9145224450994558	0.9273896026970238	0.03273777744670734	0.661241	0.811949931755153	0.715118	13.0	39.0	29.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
CD200	1.9141634313314664	0.9274211771848461	0.032722991436209437	0.803748	0.736171078774043	0.649002	4.0	17.0	16.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
MGME1	1.9138627195194504	0.9274476193885539	0.03271060920930296	0.712711	0.686655961482543	0.784797	8.0	26.0	21.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
COL4A2	1.913470199731237	0.9274821279353572	0.03269445024535456	0.889252	0.607372063258346	0.711239	44.0	147.0	80.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
KCNQ2	1.9126846018316241	0.9275511719334232	0.03266212152394072	0.66737	0.77203426959873	0.745869	14.0	53.0	38.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
GALNT7	1.9124254644884164	0.9275739402987744	0.03265146113735086	0.86034	0.667162055525148	0.669608	10.0	38.0	33.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
PHF12	1.9105421755028533	0.9277393133664392	0.03257403959056831	0.727251	0.880692922667904	0.600651	23.0	92.0	53.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
SNRNP70	1.9094624008878345	0.9278340524486736	0.03252969247777967	1.0	0.747613610308473	0.514859	7.0	18.0	17.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
ACSS2	1.9078147191624355	0.927978511620227	0.03246208023890663	1.0	0.448491169651829	0.858953	26.0	47.0	33.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
PPP1R9B	1.9077392523429655	0.9279851249893974	0.03245898518932607	0.502479	0.873517705061322	0.877708	6.0	25.0	31.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
OMG	1.9070893359549876	0.9280420676582127	0.032432336994776934	0.770839	0.669179250061143	0.747093	7.0	28.0	16.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
WDR60	0.1492399720394555	0.928096108819959	0.03240704816806556	NA	0.928096108819959	NA	NA	103.0	NA	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
STYK1	1.9061584106439817	0.9281235956587811	0.032394186131963376	0.385552	1.0	1.0	13.0	38.0	20.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
TMEM63B	1.9050429006191274	0.9282212342156309	0.03234850077672385	0.688622	0.617470031028627	0.907253	11.0	38.0	28.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
FLT1	1.9050035107302112	0.9282246808465602	0.032346888176236405	0.769868	0.696909692420348	0.71902	28.0	117.0	64.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
IL36G	1.9048851915703946	0.9282350333711511	0.03234204450064332	0.744109	0.599569233765285	0.864736	8.0	12.0	7.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
ZIC3	0.8740757563275694	0.9282502540676755	0.03233492323277642	NA	0.802681828155252	0.804736	NA	11.0	5.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
COPS4	0.8737212751869724	0.928300283951136	0.03231151670343346	NA	0.814178799612768	0.793513	NA	14.0	4.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
CRTAM	1.9036054038157688	0.9283469673989451	0.032289676944944876	0.796497	0.579289109315795	0.836677	10.0	32.0	18.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
MMP19	1.9029283787056703	0.9284061501328356	0.03226199126662975	0.859789	0.868193259174406	0.51734	19.0	64.0	34.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
ANO3	1.901925008906243	0.9284938199684711	0.03222098256773672	0.583689	0.814726393089634	0.812473	17.0	57.0	53.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
PIAS2	1.9016284969152801	0.9285197185376819	0.03220886891808912	0.864185	0.505519600221798	0.884549	6.0	41.0	15.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
RIN2	1.9014724985290723	0.928533342373613	0.032202496718078406	0.874788	0.84429022133309	0.523246	37.0	97.0	72.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
SOAT2	1.9013829022821316	0.9285411665690397	0.03219883719350593	0.490015	0.873762885508658	0.902645	19.0	69.0	40.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
PAICS	1.8996197297933775	0.9286950608696649	0.032126864178201334	0.838686	1.0	0.461215	8.0	18.0	10.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
CMAS	0.8708601401070288	0.9287036728697519	0.032122836885571056	NA	0.847419778668886	0.763478	NA	18.0	12.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
CDK2	1.899258291770452	0.9287265896100778	0.03211212034447843	0.512917	0.754282807067171	1.0	5.0	14.0	4.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
ARFGEF1	1.8990683801391532	0.9287431533398988	0.032104374822390154	0.558432	0.692870776079385	1.0	23.0	87.0	46.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
HTR2B	1.897896419427235	0.9288453310109543	0.03205659761109523	0.636229	0.697511537901986	0.872393	13.0	42.0	15.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
UBE2O	1.8969803444958275	0.9289251530588118	0.032019277312126844	0.682577	0.843058314164758	0.67308	16.0	86.0	60.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
NEUROG2	1.8966090883917484	0.928957490864178	0.032004158886348194	0.818357	0.701837098376033	0.674493	6.0	15.0	18.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
HERC2	1.8959558444056301	0.9290143747150115	0.03197756608051321	0.874288	0.763815272307915	0.580304	83.0	293.0	206.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
PEX16	1.8957321785078773	0.9290338465865322	0.0319684634896793	0.66585	0.860981250261631	0.676047	10.0	32.0	23.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
PPP6C	0.86819001023629	0.9290794578496581	0.03194714216353101	NA	0.729575570060347	0.887983	NA	12.0	10.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
RNF175	1.8944282582877858	0.9291473149485311	0.031915423791970536	0.865409	0.618527401405431	0.724519	14.0	28.0	23.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
ZNF691	1.8941534419354842	0.9291712192401995	0.0319042507860784	0.628973	0.73071285281776	0.843939	8.0	39.0	22.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
