GENE	TEST_STAT	META_PVAL	-log10	AMP_NIH_PVAL	GNE_PVAL	UKB_ALL_PVAL	AMP_NIH_NUMVAR	GNE_NUMVAR	UKB_ALL_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
IGFBP5	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
TNP1	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
LOC105373876	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
LINC01921	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
DIRC3-AS1	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
DIRC3	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
SNORA115	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
MIR6809	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
TNS1-AS1	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
CXCR2P1	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
CXCR2	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
CXCR1	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
ARPC2	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
GPBAR1	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
AAMP	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
MIR6513	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
CATIP-AS2	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
MIR6810	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
CATIP-AS1	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
CTDSP1	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
MIR26B	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
USP37	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
CNOT9	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
RNF25	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
MIR9500	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
WNT6	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
WNT10A	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
LINC01494	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
CDK5R2	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
LINC00608	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
FEV	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
MIR375	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
LOC100129175	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
IHH	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
MIR3131	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
NHEJ1	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
RETREG2	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
ZFAND2B	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
STK16	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
TUBA4A	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
DNAJB2	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
MIR153-1	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
DES	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
SPEGNB	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
GMPPA	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
CHPF	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
TMEM198	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
MIR3132	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
INHA	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
SLC4A3	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
LINC01803	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
MIR4268	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
PAX3	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
CCDC140	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
CT75	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
SGPP2	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
ACSL3	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
KCNE4	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
WDFY1	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
SERPINE2	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
CUL3	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
MIR4439	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
NYAP2	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
LOC646736	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
MIR5702	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
MFF-DT	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
MFF	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
MIR5703	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
AGFG1	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
C2orf83	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
LOC729968	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
CCL20	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
DAW1	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
LINC01807	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
PID1	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
DNER	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
TRIP12	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
SLC16A14	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
LINC01907	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
CAB39	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
ITM2C	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
GCSIR	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
GPR55	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
SPATA3-AS1	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
SPATA3	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
C2orf72	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
PSMD1	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
MIR4777	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
B3GNT7	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
NCL	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
SNORA75	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
SNORD20	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
SNORD82	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
LINC00471	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
TEX44	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
PTMA	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
PDE6D	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
COPS7B	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
MIR1471	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
NPPC	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
MIR562	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
ECEL1P2	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
MIR5001	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
EIF4E2	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
EFHD1	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
SNORC	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
LOC101928881	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
NEU2	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
SCARNA5	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
SCARNA6	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
DGKD	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
DNAJB3	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
LOC100286922	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
MSL3P1	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
SPP2	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
LINC01891	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
ARL4C	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
LINC01173	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
AGAP1	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
AGAP1-IT1	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
TNRC17	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
GBX2	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
ACKR3	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
LOC93463	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
COPS8	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
MIR6811	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
PRLH	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
RAB17	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
RAMP1	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
UBE2F	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
UBE2F-SCLY	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
LINC02610	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
TARDBPP3	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
LINC01107	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
LOC100287387	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
TWIST2	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
LINC01940	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
HDAC4	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
MIR4440	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
MIR4441	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
MGC16025	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
MIR4269	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
MIR2467	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
HDAC4-AS1	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
LOC150935	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
MIR4786	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
OR6B2	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
OR6B3	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
GPC1	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
LOC100130449	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
MIR149	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
CAPN10-DT	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
GPR35	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
AQP12B	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
LOC285191	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
AQP12A	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
KIF1A	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
AGXT	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
MAB21L4	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
UICLM	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
SNED1	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
MTERF4	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
PPP1R7	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
LOC101927509	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
MIR3133	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
BOK-AS1	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
THAP4	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
GAL3ST2	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
LINC01237	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
FAM240C	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
LINC01238	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
LOC285097	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
LINC01880	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
LINC01881	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
DEFB126	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
DEFB127	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
DEFB128	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
DEFB132	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
ZCCHC3	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
NRSN2-AS1	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
SOX12	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
TBC1D20	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
CSNK2A1	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
SCRT2	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
LOC105372493	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
TMEM74B	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
C20orf202	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
SNPH	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
SDCBP2-AS1	-0.0	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
