GENE	TEST_STAT_WEIGHTEDZ	META_PVAL	-log10	AMP_NIH_PVAL	UKB_ALL_PVAL	AMP_NIH_NUMVAR	UKB_ALL_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
CCL25	0.2832827948717181	0.7769600650444516	0.10960130291921699	NA	0.77696	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
MRPL48	0.28324293436435777	0.776990618438125	0.1095842249380191	NA	0.776991	NA	28.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
IGF2	-0.28323968673671907	0.776993107785555	0.10958283353367666	0.299794	0.524571	9.0	92.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
MAP3K20-AS1	-0.2832302698303721	0.777000325975651	0.10957879899908986	0.917161	0.613868	20.0	117.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
LZTR1	0.2832035438943889	0.7770208118833045	0.10956734881165747	0.45063	0.248144	20.0	251.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
TPCN2	0.2830254445202715	0.7771573321959022	0.1094910512278737	0.318783	0.550706	21.0	124.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
SLC25A37	-0.2829451031523616	0.7772189193289608	0.10945663619865367	0.927905	0.756817	4.0	68.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
BCL6	0.28281736485526	0.7773168423203413	0.10940192222434263	0.97756	0.710016	12.0	106.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
LOC101928804	0.2827870504119607	0.7773400816102888	0.10938893840105281	0.714224	0.973091	5.0	60.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
APIP	0.2827491310073218	0.777369151203689	0.10937269772563918	0.833449	0.849632	5.0	35.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
C19orf81	-0.2826907156009401	0.7774139339542276	0.1093476795714871	0.43287	0.700605	5.0	38.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
SPINT4	0.2826865607232633	0.7774171192183168	0.10934590015935804	NA	0.777417	NA	12.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
ZBED6	-0.28247421143271084	0.7775799180576513	0.10925496411749215	0.512069	0.291381	10.0	105.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
LRRC27	-0.2824704245801134	0.7775828213592362	0.10925334256647927	0.783546	0.900704	5.0	45.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
EFCC1	-0.28246144063428336	0.7775897091771646	0.10924949560897461	0.944852	0.639332	14.0	85.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
WDR46	-0.2823623273369276	0.7776656985898942	0.10920705655685112	0.394436	0.651067	10.0	104.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
C4orf50	-0.2823607826935169	0.7776668828731038	0.10920639518362577	0.629299	0.933537	6.0	62.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
SH3BP2	0.2823282295695637	0.7776918415810024	0.10919245701110483	0.897122	0.597103	20.0	99.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
AP3M1	0.2823276607522373	0.7776922776992654	0.10919221346515015	0.358054	0.603199	8.0	68.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
ASPA	0.2822886025442222	0.7777222242081611	0.10917549045845154	0.462407	0.737119	8.0	45.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
CREBRF	-0.28223859464302986	0.7777605664916402	0.10915407994559795	0.419824	0.683581	10.0	65.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
PGA5	-0.2822063764631597	0.7777852692464235	0.10914028636929225	0.131991	0.0567282	4.0	26.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
RNASE10	0.2821841307057815	0.777802325942827	0.10913076247086215	NA	0.777803	NA	14.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
OR6N2	0.2821734682508129	0.7778105013040277	0.10912619769202404	0.503732	0.787486	6.0	42.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
PLXNC1	-0.2821288700227024	0.7778446969435274	0.10910710480105568	0.860195	0.565212	10.0	183.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
GCC2	-0.2820799888955104	0.7778821769851424	0.10908617905177306	0.150211	0.298401	17.0	179.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
CUEDC2	0.2820644922583522	0.7778940592782252	0.10907954517448656	0.718562	0.447684	6.0	49.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
GDF6	-0.28196166564692826	0.7779729045340188	0.10903552848110447	0.575874	0.872354	6.0	57.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
GNAL	-0.28189545778161496	0.7780236725250155	0.1090071887550664	0.174977	0.0792515	17.0	90.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
FAM155B	0.28185746529229067	0.7780528054788707	0.10899092698222788	NA	0.778053	NA	53.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
NELL2	0.2817813755209923	0.7781111526804748	0.10895835988983357	0.883484	0.801084	17.0	132.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
DHX40	-0.2817499783388963	0.7781352290500926	0.10894492212754496	0.32308	0.555395	6.0	77.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
INAFM2	0.28162941321149876	0.7782276842486898	0.10889332390160655	NA	0.778228	NA	58.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
SELENOV	0.28132133695207645	0.7784639463525139	0.10876149647124787	NA	0.778464	NA	16.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
TMC6	-0.2812455851794349	0.7785220431359468	0.10872908627277049	0.917441	0.768693	16.0	140.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
MON2	0.28124386307309	0.7785233638961874	0.10872834949414883	0.83051	0.54068	24.0	211.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
ROPN1L	-0.2811866933315587	0.7785672102864406	0.10870389074311776	0.86307	0.82183	5.0	29.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
TSSK1B	-0.2810772842058258	0.7786511236895782	0.10865708532453189	0.5826	0.879117	5.0	43.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
C8orf34	-0.281051706759298	0.7786707411692775	0.10864614376726625	0.518006	0.803396	8.0	72.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
FOXN4	-0.2807383873320056	0.7789110634441366	0.1085121275141631	0.766657	0.920127	10.0	86.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
SLC39A12-AS1	-0.2806666762626454	0.7789660702440044	0.10848145866468442	NA	0.778966	NA	8.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
ADGRG1	0.2806346555285411	0.7789906324736536	0.10846776477860638	0.59543	0.893318	10.0	80.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
DECR1	0.2804672001434429	0.7791190865159529	0.10839615636593146	0.109433	0.22855	5.0	64.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
CRYBB1	-0.28038074416863723	0.779185408748106	0.1083591887776885	0.742582	0.945719	5.0	52.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
MANSC4	0.2803657919811498	0.7791968790548276	0.10835279562120312	0.919407	0.767752	5.0	32.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
LIN28B	0.2803352958981419	0.7792202737356906	0.10833975651830662	NA	0.77922	NA	33.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
MRPL20	0.2802607904225155	0.7792774305015896	0.1083079016519478	NA	0.779277	NA	34.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
TRIO	0.28022266660782297	0.7793066775915007	0.10829160243563259	0.954404	0.734522	43.0	439.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
OR7D4	-0.27994269601418864	0.7795214695801352	0.10817191897189657	0.392828	0.646518	5.0	20.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
SCAF8	0.2799295858045019	0.7795315280778191	0.10816631512129371	0.225817	0.414885	23.0	213.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
CDT1	-0.27986143794663454	0.779583813501349	0.1081371867170943	0.309332	0.534705	21.0	122.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
RCBTB2	-0.2798321336858499	0.7796062970632557	0.10812466164166684	0.662071	0.967048	17.0	104.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
BTG4	-0.27981903264014296	0.7796163488411204	0.10811906214415891	NA	0.779616	NA	27.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
OR7G2	0.27968033812953064	0.7797227644698312	0.10805978610854276	NA	0.779723	NA	14.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
RNF38	0.27958547515038584	0.7797955520174538	0.10801924637268652	0.923738	0.764431	4.0	92.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
NDUFB11	-0.2795515643454741	0.779821571954698	0.10800475523253167	NA	0.779821	NA	8.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
TARID	-0.27954839502129053	0.779824003806257	0.10800340089956101	NA	0.779824	NA	56.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
SMARCE1	-0.2792126269019142	0.7800816539696366	0.10785993575514413	NA	0.780081	NA	51.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
SNHG28	0.2791410876538972	0.7801365524139152	0.10782937324622381	0.719993	0.971047	8.0	25.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
MRFAP1L1	0.2791173961353104	0.7801547332704006	0.10781925225699482	0.472936	0.746712	4.0	18.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
ECHDC3	-0.2791030402683336	0.780165750012201	0.10781311952948942	0.337088	0.571922	14.0	41.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
IRAK2	-0.27910299154492807	0.7801657874027855	0.10781309871529175	0.757038	0.931993	12.0	87.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
LRRC25	0.2791005053138881	0.7801676953495655	0.1078120366208517	NA	0.780167	NA	10.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
EPB42	-0.2790492689119825	0.7802070147287	0.10779014932764798	0.978102	0.672964	11.0	68.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
SNORD14D	0.2790374382676399	0.7802160937753636	0.10778509559594471	NA	0.780216	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
RPL30	-0.27902281366333653	0.780227316997966	0.10777884841823634	NA	0.780228	NA	12.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
ANTXR1	-0.2789643549112399	0.7802721799059426	0.10775387729402851	0.197086	0.370582	8.0	69.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
LOXL3	0.278963551041555	0.7802727968234876	0.10775353392182252	0.653458	0.956577	17.0	157.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
HSD11B2	0.2788047480829134	0.780394670447833	0.10768570519628003	0.664132	0.968154	4.0	68.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
DCC	-0.2787818101973711	0.7804122746165891	0.10767590847750733	0.6402	0.941676	26.0	232.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
OR51B6	-0.2785818662909189	0.780565730592162	0.10759051959515446	0.179785	0.343414	8.0	50.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
PPFIA2-AS1	-0.2783121011620749	0.7807727875616745	0.10747533163459314	0.514429	0.796126	4.0	25.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
PROX2	-0.2782638774546102	0.7808098030822987	0.10745474273144931	0.43476	0.240158	7.0	63.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
HRCT1	0.2782071868697692	0.7808533182380857	0.10743053982650226	NA	0.780853	NA	29.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
KLRK1	0.27806906975417783	0.7809593385000405	0.10737157755006149	NA	0.78096	NA	17.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
KLRK1-AS1	0.27806906975417783	0.7809593385000405	0.10737157755006149	NA	0.78096	NA	17.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
NDOR1	0.2780531284784428	0.7809715754659562	0.10736477257971996	0.424316	0.684941	27.0	140.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
TFF3	0.27804790812775504	0.780975582763894	0.10736254414660996	NA	0.780976	NA	10.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
BPNT1	-0.27803616391671804	0.7809845979941875	0.1073575308756984	NA	0.780985	NA	39.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
KRT73-AS1	-0.2780089248542726	0.7810055076790486	0.10734590345152832	0.905204	0.608473	6.0	39.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
EMC6	0.27797225784194396	0.781033654847653	0.10733025191051623	NA	0.781033	NA	21.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
DIP2A	-0.2779387992974447	0.78105933930931	0.10731597027682215	0.805193	0.52237	31.0	248.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
OXLD1	-0.27791483188696897	0.7810777380459364	0.10730574009932108	NA	0.781077	NA	22.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
EGFLAM	0.27781678346335453	0.7811530068242803	0.10726389120442893	0.961003	0.658643	22.0	174.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
DKK1	-0.2778013362838801	0.7811648653388525	0.10725729832402457	0.363771	0.606318	7.0	42.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
TRIM49C	0.27779420438378816	0.7811703403840901	0.10725425444211482	NA	0.78117	NA	10.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
YBX2	0.2777691972090623	0.7811895380764728	0.10724358154660274	0.82483	0.86384	11.0	58.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
PRAMEF1	0.27771632429677595	0.7812301283828661	0.10722101635945394	NA	0.78123	NA	25.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
H2AC17	0.2775686154197738	0.7813435270077851	0.10715798138254351	0.424475	0.684639	4.0	37.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
SLC45A2	-0.27756728911602374	0.7813445452548664	0.10715741541023402	0.73444	0.957482	15.0	99.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
METTL22	-0.2775137198997955	0.7813856724202093	0.10713455631303755	0.745838	0.945521	10.0	77.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
RTN4	0.27738232256532	0.7814865538399097	0.10707848999715175	0.961259	0.731069	27.0	184.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
OR4C11	0.27725424722480657	0.7815848883091973	0.10702384615132718	NA	0.781584	NA	20.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
ZNF519	-0.2772068467451397	0.7816212826251528	0.10700362380204413	NA	0.781622	NA	17.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
ANKRD30B	0.27719460261562856	0.7816306838043228	0.10699840022922977	0.979546	0.676203	7.0	86.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
WDR19	-0.2769831949553088	0.781793009993722	0.10690821691058433	0.795701	0.894352	15.0	172.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
ABHD16B	-0.27693532261478115	0.781829769369906	0.1068877971591602	0.979896	0.714031	9.0	87.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
LOC112268269	-0.27693532261478115	0.781829769369906	0.1068877971591602	0.979896	0.714031	9.0	87.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
NFU1	0.27690278763394083	0.7818547520405388	0.10687391988935115	0.294896	0.150138	4.0	39.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
RELA	0.27689995583758387	0.7818569265056924	0.10687271204748328	0.846649	0.558552	7.0	70.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
RPTOR	-0.2767747943348817	0.7819530365765037	0.1068193295081126	0.714656	0.97941	15.0	178.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
ZFYVE28	0.2767606539448711	0.7819638950278527	0.10681329879713602	0.455097	0.722181	23.0	138.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
MFSD9	0.2766528317979699	0.7820466934013841	0.10676731589007019	0.924204	0.767149	18.0	72.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
GTF3C2-AS1	-0.2765648805354783	0.782114234429903	0.10672980990780949	NA	0.782114	NA	20.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
LOC100288637	-0.27655578147645915	0.7821212220277582	0.10672592983313431	NA	0.782122	NA	76.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
CDH11	-0.27641684029355945	0.7822279237186704	0.10666668480363335	0.998003	0.694012	14.0	126.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
FOXD3-AS1	0.27641471180938176	0.7822295583476904	0.10666577725533441	0.529431	0.811906	10.0	83.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
FERMT2	-0.27632440521857254	0.7822989127085225	0.1066272733651435	0.753513	0.48094	18.0	106.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
KLHL14	0.2763182306508512	0.7823036547644773	0.10662464081323944	0.314325	0.538279	21.0	117.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
HCAR3	-0.2762681747399142	0.7823420979049864	0.10660329969654893	0.925901	0.628594	8.0	52.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
ERCC8	0.2762600109568771	0.7823483677735514	0.10659981917515536	0.918047	0.773502	11.0	68.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
ZNF337-AS1	-0.27624956557492963	0.7823563899539507	0.10659536595334072	0.798922	0.891874	15.0	71.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
HMGCR	0.2762249420084363	0.7823753012441553	0.10658486821877304	NA	0.782375	NA	76.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
TUBB2B	0.2760365908381334	0.782519962189085	0.10650457472977493	NA	0.78252	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
BLVRB	0.2760117502648301	0.7825390412665243	0.10649398607077384	0.281975	0.142584	16.0	60.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
KCNU1	-0.275956586038429	0.782581411229358	0.10647047217312812	0.820253	0.870485	14.0	113.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
CYP2J2	0.2759374739495192	0.7825960907934348	0.10646232580804521	0.841004	0.849603	6.0	54.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
MMACHC	-0.2759130785756363	0.7826148284419157	0.10645192764733799	0.527127	0.306496	16.0	59.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
MAPK8IP3	0.27590184112883315	0.7826234597653843	0.10644713791508799	0.763483	0.928864	23.0	228.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
ITGB1	-0.2757353222429255	0.7827513636951163	0.10637616709048102	0.0918542	0.0379265	12.0	79.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
TNFAIP8	0.2756651760981534	0.7828052450329759	0.10634627309931041	0.512746	0.791227	5.0	38.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
ARMC9	-0.27561814338316326	0.7828413728422278	0.106326230124063	0.97019	0.724529	18.0	121.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
SLC13A4	-0.27544629931126796	0.7829733774924088	0.10625300448701652	NA	0.782973	NA	73.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
LOC107984341	-0.2752636761295903	0.7831136691290611	0.10617519542276344	NA	0.783113	NA	9.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
ATP2B2	-0.2752109851723736	0.783154147780257	0.10615274759530582	0.919584	0.773156	18.0	176.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
ADAMTS8	-0.2751766966780718	0.783180489465564	0.10613814018217473	0.911565	0.78094	23.0	160.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
ENPP4	-0.27508683070065837	0.7832495290014223	0.10609985760443762	0.736675	0.957914	6.0	43.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
KCNB2	0.27505264854034484	0.7832757898936819	0.10608529676656071	0.692321	0.994635	8.0	73.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
C1S	-0.2750323324259665	0.7832913981315671	0.10607664272141303	0.744871	0.949332	8.0	81.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
