GENE	TEST_STAT	META_PVAL	-log10	AMP_NIH_PVAL	GNE_PVAL	UKB_CASE_PVAL	UKB_SIBLING_PROXY_PVAL	UKB_PARENT_PROXY_PVAL	AMP_NIH_NUMVAR	GNE_NUMVAR	UKB_CASE_NUMVAR	UKB_SIBLING_PROXY_NUMVAR	UKB_PARENT_PROXY_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
ZSCAN25	25.63762137272032	0.004259382022896428	2.370653406417112	0.437493	0.635566161878225	0.918088	0.0456779	0.000232348	3.0	3.0	2.0	2.0	16.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
CMYA5	22.233433551094553	0.004501300166998306	2.3466620253809185	NA	0.0554334644759755	0.181343	0.0591975	0.0249744	NA	34.0	6.0	2.0	11.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
KIN	10.59497797669016	0.0050041436070147015	2.3006702355815083	NA	0.0050041436070147	NA	NA	NA	NA	8.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
ANGEL2	18.089574792565266	0.006012199165307964	2.2209666410323115	NA	0.0095470924663894	0.0251551	NA	0.491362	NA	2.0	2.0	NA	10.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
LONP2	24.227379464373538	0.007019196176678765	2.1537126194971092	0.260053	0.0004014093550155	0.256535	0.405915	0.504499	4.0	11.0	7.0	4.0	19.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
ACSL6	17.694058335901516	0.0070440185608428305	2.1521795083462996	NA	0.222139196080391	0.0237973	NA	0.0272039	NA	4.0	2.0	NA	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
TOX2	9.908600025927273	0.0070530155715774	2.1516251573233163	NA	0.0070530155715774	NA	NA	NA	NA	3.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
FER1L5	9.832479843086926	0.007326627814418405	2.1350958696388016	NA	0.0073266278144184	NA	NA	NA	NA	16.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
PRMT2	9.71390243279853	0.007774149496645596	2.1093471121554876	NA	0.0077741494966456	NA	NA	NA	NA	5.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
ASPDH	9.648535532677593	0.008032433335630997	2.095152870144666	NA	0.008032433335631	NA	NA	NA	NA	5.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
CYP2C18	9.56689010438932	0.008367124079129101	2.077423790655553	NA	0.0083671240791291	NA	NA	NA	NA	7.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
AQP6	9.426103677180913	0.008977338346068989	2.046852406423811	NA	0.008977338346069	NA	NA	NA	NA	3.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
RIPK2	9.422777695051137	0.00899228	2.046130178580875	NA	NA	NA	NA	0.00899228	NA	NA	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
OTUD7B	9.412404609814745	0.009039040000000003	2.043877691741637	NA	NA	NA	NA	0.00903904	NA	NA	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
HAGH	20.330582020814695	0.00915514964072142	2.0383345527704266	NA	0.715481589201056	0.00233755	0.424729	0.054175	NA	3.0	2.0	4.0	10.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
TRAPPC3L	23.452182376256463	0.009195101572568967	2.0364434690183373	0.598795	0.0020760267795094	0.312286	0.427672	0.0486686	3.0	4.0	2.0	3.0	11.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
NRBF2	9.21766978566168	0.009963420000000004	2.0015915619595988	NA	NA	NA	NA	0.00996342	NA	NA	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
MCMDC2	9.143291830221793	0.010340925417547905	1.9854405941482045	NA	0.0103409254175479	NA	NA	NA	NA	13.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
TKTL2	9.135164088850052	0.0103830351074306	1.9836756775341626	NA	0.0103830351074306	NA	NA	NA	NA	9.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
OGFOD1	9.114878005728704	0.010488886584506993	1.9792706105546465	NA	0.010488886584507	NA	NA	NA	NA	5.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
DCP1B	9.028496695556639	0.010951834004177903	1.9605131473809958	NA	0.0109518340041779	NA	NA	NA	NA	4.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
EPB41L4A	9.024804225771938	0.010972072338862809	1.9597113377549507	NA	0.0109720723388628	NA	NA	NA	NA	13.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
TTC31	8.953629316923529	0.011369571504132106	1.9442559026735353	NA	0.0113695715041321	NA	NA	NA	NA	7.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
TRAP1	12.867331554112099	0.011942561477912362	1.9229025143779244	0.508939	0.0031566666535306	NA	NA	NA	3.0	10.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
ACSBG2	8.849031166277763	0.0119800132158156	1.9215427028521646	NA	0.0119800132158156	NA	NA	NA	NA	5.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
BTAF1	12.805263276414864	0.01226757011592442	1.9112414511076299	NA	NA	0.360157	NA	0.0046013	NA	NA	2.0	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
RMDN1	8.78116676042162	0.0123934969901917	1.9068061343616818	NA	0.0123934969901917	NA	NA	NA	NA	6.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
SEMG2	8.759205412215127	0.0125303358582026	1.902037288191064	NA	0.0125303358582026	NA	NA	NA	NA	5.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
ANO10	8.706717195222437	0.01286353650472111	1.8906396166886308	NA	0.0128635365047211	NA	NA	NA	NA	10.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
SPATA22	8.556479293613336	0.013867051521599413	1.8580158708678525	NA	0.0138670515215994	NA	NA	NA	NA	3.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
ERV3-1	12.477906759657522	0.014129693913709454	1.8498672460089631	0.161296	0.0121013375985041	NA	NA	NA	2.0	9.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
SSR3	8.442129834002674	0.014682999999999984	1.8331852012090886	NA	NA	NA	NA	0.014683	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
KIF6	8.419856252346364	0.014847435441741599	1.8283485544063096	NA	0.0148474354417416	NA	NA	NA	NA	13.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
ANKRD35	12.361376243021217	0.014856869852280154	1.828072681092046	0.23589	0.0087710527736246	NA	NA	NA	3.0	11.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
KCNA3	12.337152641407746	0.015012542713575387	1.823545743935835	NA	0.0599642476389752	NA	NA	0.0349244	NA	3.0	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
CASTOR3	8.341457939286821	0.01544099999999999	1.8113245770301682	0.015441	NA	NA	NA	NA	2.0	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
ANXA8	15.659417378762413	0.01570357456266661	1.8040014790466818	NA	NA	0.615892	0.00147015	0.439273	NA	NA	2.0	2.0	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
C2CD2	8.30432572344186	0.015730357078057613	1.8032614188090146	NA	0.0157303570780576	NA	NA	NA	NA	7.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
THADA	8.26876856180739	0.016012521310339315	1.7955402792640185	NA	0.0160125213103393	NA	NA	NA	NA	17.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
FLYWCH1	15.59215460889203	0.016118770267233084	1.7926680944494673	NA	0.0698803743089678	0.407921	NA	0.0144303	NA	14.0	3.0	NA	17.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
JAKMIP3	8.190824336205448	0.01664888273012971	1.7786149057264458	NA	0.0166488827301297	NA	NA	NA	NA	2.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
SPNS1	8.179863063370787	0.01674037970492708	1.7762346955730817	NA	0.0167403797049271	NA	NA	NA	NA	3.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
CHMP2A	8.171110602378613	0.016813800000000004	1.7743341228170937	NA	NA	NA	NA	0.0168138	NA	NA	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
ATF6	8.17055792763877	0.01681844692330009	1.7742141110221934	NA	0.0168184469233001	NA	NA	NA	NA	4.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
ZNF684	8.14622370958751	0.0170243287541345	1.768930002711647	NA	0.0170243287541345	NA	NA	NA	NA	4.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
OR4C3	8.145556906527016	0.017030005637680794	1.7687852082668027	NA	0.0170300056376808	NA	NA	NA	NA	2.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
CDRT1	8.118733179287403	0.01725994828364871	1.7629605099046817	NA	0.0172599482836487	NA	NA	NA	NA	8.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
RRP1B	12.009732080579687	0.01727904153056831	1.7624803515289988	NA	0.621066222078993	NA	NA	0.00397175	NA	3.0	NA	NA	10.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
ALG8	11.951289501024677	0.017717188840065682	1.75160518584056	0.437516	0.0058051910790419	NA	NA	NA	2.0	7.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
AMER3	8.063036183726807	0.017747367359005308	1.7508660609894031	NA	0.0177473673590053	NA	NA	NA	NA	5.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
KAT8	8.015554396925692	0.01817374700598021	1.7405555219900877	NA	0.0181737470059802	NA	NA	NA	NA	2.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
ZDHHC18	7.98272194097664	0.018474553680051412	1.7334260447670853	NA	0.0184745536800514	NA	NA	NA	NA	3.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
LNPK	15.2230235563873	0.01859124334843296	1.7306915644343037	NA	0.0538706987442293	0.908065	NA	0.0101133	NA	3.0	2.0	NA	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
IMP3	7.964011538868801	0.018648197815569898	1.7293631325722725	NA	0.0186481978155699	NA	NA	NA	NA	4.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
CCR5	7.9586437573107185	0.018698314765859397	1.728197533616904	NA	0.0186983147658594	NA	NA	NA	NA	4.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
DBR1	7.938052001185021	0.018891824803125307	1.7237260905878597	NA	0.0188918248031253	NA	NA	NA	NA	8.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
DNM1	7.866726132725529	0.019577720541317994	1.7082378750434026	NA	0.019577720541318	NA	NA	NA	NA	2.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
PI3	7.855645414740639	0.019686489171774398	1.7058317277052208	NA	0.0196864891717744	NA	NA	NA	NA	2.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
CHMP2B	7.8522337176531805	0.019720100000000004	1.7050908870957164	0.0197201	NA	NA	NA	NA	2.0	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
NME3	15.002262888134613	0.020239122180612714	1.6938083278195588	0.32544	0.043064465862484	NA	NA	0.0394194	2.0	5.0	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
MPEG1	7.788976430702454	0.020353788540566707	1.691354741764281	NA	0.0203537885405667	NA	NA	NA	NA	7.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
CAPRIN2	11.590695460590464	0.020669222734216054	1.6846758547025555	0.00769153	0.395457413684537	NA	NA	NA	2.0	8.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
VWA5B2	7.742569952341638	0.020831584130459508	1.6812777030259483	NA	0.0208315841304595	NA	NA	NA	NA	5.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
ARSK	7.72913373166763	0.020972004161642896	1.6783600647777703	NA	0.0209720041616429	NA	NA	NA	NA	5.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
MEI1	11.52186469738574	0.02128459841879964	1.6719345393390697	0.84249	0.0037367506235431	NA	NA	NA	2.0	9.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
MFSD12	7.634356529257395	0.021989762724491196	1.657779456769274	NA	0.0219897627244912	NA	NA	NA	NA	10.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
UNC5D	7.632555254685192	0.022009576445862194	1.657388314965724	NA	0.0220095764458622	NA	NA	NA	NA	4.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
ECD	14.741931482154396	0.022361725716780478	1.6504946837751033	NA	0.123719215446128	0.0918517	NA	0.055374	NA	7.0	2.0	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
OR6X1	7.599586136609485	0.022375401556909404	1.6502291619389757	NA	0.0223754015569094	NA	NA	NA	NA	5.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
NBPF4	11.403455985979388	0.022385035745403178	1.6500422077795776	NA	NA	0.43756	NA	0.00763367	NA	NA	4.0	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
LMAN1L	20.815441165121435	0.022417905960451876	1.6494049569637883	0.172131	0.978135697914418	0.074442	0.0151974	0.15854	4.0	13.0	3.0	3.0	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
PML	7.594865856393231	0.022428273007032002	1.6492041661134975	NA	0.022428273007032	NA	NA	NA	NA	6.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
PLA2G6	7.5891905454891955	0.022492007103145303	1.6479717880091436	NA	0.0224920071031453	NA	NA	NA	NA	8.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
TRIM16L	14.61497380835791	0.023472305888155385	1.6294442437925296	NA	0.0927891298346254	NA	0.0141989	0.508917	NA	8.0	NA	3.0	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
ATP6V0E1	7.491712474781782	0.023615399999999998	1.6268046939017413	NA	NA	NA	NA	0.0236154	NA	NA	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
OR8B4	7.471189734887795	0.023858973919625198	1.6223482375569942	NA	0.0238589739196252	NA	NA	NA	NA	3.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
FASTKD1	7.462341148389739	0.023964766873823914	1.6204267914126194	NA	0.0239647668738239	NA	NA	NA	NA	14.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
H2AC16	7.461045238071338	0.023980300000000003	1.620145388062458	NA	NA	NA	NA	0.0239803	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
TMEM252	11.191795120262704	0.024490997298626648	1.6109935295967366	NA	0.341428137687519	NA	NA	0.0108751	NA	3.0	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
ATP8B2	7.399336912477433	0.024731724760268393	1.606745595415997	NA	0.0247317247602684	NA	NA	NA	NA	5.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
SFRP4	7.3950252256386655	0.024785100000000004	1.605809324515111	NA	NA	NA	NA	0.0247851	NA	NA	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
OXLD1	11.15546479782263	0.02487126064179551	1.604302201223832	NA	0.0066766903031494	NA	NA	0.566318	NA	2.0	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
SELO	7.373695028951511	0.0250508501356619	1.60117753115554	NA	0.0250508501356619	NA	NA	NA	NA	13.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
SLC6A12	7.365267312075548	0.025156633593613597	1.599347475688403	NA	0.0251566335936136	NA	NA	NA	NA	3.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
GFM2	7.341975061105229	0.025451323572685806	1.5942896276546454	NA	0.0254513235726858	NA	NA	NA	NA	5.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
NECAB3	11.055149608066685	0.025951150822156897	1.5858433782921966	NA	NA	0.199816	NA	0.0198964	NA	NA	2.0	NA	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
CETN3	7.300690454255263	0.02598215748467929	1.585324789183403	NA	0.0259821574846793	NA	NA	NA	NA	4.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
LANCL1-AS1	7.299148258311439	0.026002200000000003	1.5849899055891945	NA	NA	NA	NA	0.0260022	NA	NA	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
VPS13A	17.400183163609096	0.02620152410365645	1.581673445681922	NA	0.4441981521126	0.00327248	0.187013	0.612735	NA	28.0	14.0	8.0	50.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
USB1	7.227482671483616	0.0269508259192649	1.5694279211383537	NA	0.0269508259192649	NA	NA	NA	NA	2.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
RBMXL1	7.172518981383396	0.027701755545819308	1.5574927074805707	NA	0.0277017555458193	NA	NA	NA	NA	2.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
DLK1	7.139753375399096	0.028159325857465292	1.5503777465429718	NA	0.0281593258574653	NA	NA	NA	NA	2.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
ZNF658	14.134685847997744	0.028167304776431853	1.5502547070334924	NA	0.184837918619992	0.011835	NA	0.389702	NA	13.0	7.0	NA	14.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
TMEM209	14.12629136623413	0.028256798340169583	1.548877047794187	NA	0.837575823830646	0.0454579	NA	0.0224844	NA	8.0	4.0	NA	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
KRT9	7.119682743345654	0.028443336275196917	1.5460194641684117	NA	0.0284433362751969	NA	NA	NA	NA	5.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
FAM98A	10.830571137203588	0.028535622618483213	1.544612647144403	NA	0.0249482164257314	NA	NA	0.178292	NA	2.0	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
SIRT4	7.093597237249736	0.02881674553499661	1.5403550684908562	NA	0.0288167455349966	NA	NA	NA	NA	2.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
RP11-385D13.1	7.07000570117231	0.029158673869966695	1.5352322315218325	NA	0.0291586738699667	NA	NA	NA	NA	9.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
FOXD4L5	7.023917590702124	0.029838409817910316	1.5252243254925577	NA	0.0298384098179103	NA	NA	NA	NA	3.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
ING1	13.97331706165619	0.02993565145921251	1.5238112863052464	NA	0.0543741447748026	0.562926	NA	0.0301918	NA	7.0	4.0	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
BLM	19.920007787740513	0.03001842295696249	1.5226121275184488	0.103356	0.116800524767547	0.659257	0.32038	0.0185321	5.0	12.0	13.0	8.0	27.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
KCTD19	7.007658305997914	0.030081974121975403	1.5216936666791916	NA	0.0300819741219754	NA	NA	NA	NA	8.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
GLIPR2	13.922294120278512	0.03051632934178165	1.5154677067093374	NA	0.714916436670167	0.902259	NA	0.00146969	NA	2.0	2.0	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
KRT76	6.978112196615739	0.030529675587729614	1.5152778105459974	NA	0.0305296755877296	NA	NA	NA	NA	7.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
RP4-816N1.8	6.923524210950652	0.03137442822893131	1.5034241800697168	NA	0.0313744282289313	NA	NA	NA	NA	8.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
ZFP28	6.921168789264904	0.03141139999999999	1.5029127067493793	NA	NA	NA	NA	0.0314114	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
RXFP2	6.909249289649623	0.03159916303972101	1.5003244202943968	NA	0.031599163039721	NA	NA	NA	NA	5.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
EVI5	6.880103737437049	0.032063022216855	1.4939955440454251	NA	0.032063022216855	NA	NA	NA	NA	9.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
LPA	10.551613259130766	0.032093408703675635	1.4935841531887935	0.0405536	0.126100520733851	NA	NA	NA	7.0	27.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
ECHDC1	6.833273548182046	0.0328226394652318	1.4838264976554585	NA	0.0328226394652318	NA	NA	NA	NA	6.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
YJEFN3	13.712011719129835	0.03302391647667994	1.4811714227949966	NA	0.277215332308801	0.217864	NA	0.017437	NA	3.0	2.0	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
DNAJC6	10.478975217389976	0.03308783642722249	1.4803316298917744	NA	0.0057366155823877	NA	NA	0.924408	NA	2.0	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
SP100	10.419117930297869	0.03392954562454667	1.469421956272165	0.0731379	0.0747093231736227	NA	NA	NA	3.0	14.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
CES4A	6.761177999360605	0.0340274066993683	1.4681711481439894	NA	0.0340274066993683	NA	NA	NA	NA	8.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
GCKR	10.384687558657753	0.03442300718418283	1.4631511925079077	0.0262097	0.212095619291101	NA	NA	NA	5.0	11.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
SPATA21	6.736881282918905	0.03444330495081668	1.46289518320449	NA	0.0344433049508167	NA	NA	NA	NA	10.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
CAPN3	6.731619342140182	0.0345340435792352	1.4617525672823395	NA	0.0345340435792352	NA	NA	NA	NA	9.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
OR5B17	6.721931242097874	0.0347017340363448	1.459648823088089	NA	0.0347017340363448	NA	NA	NA	NA	3.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
PHKB	19.452159554522783	0.034881490281057706	1.4574049684925185	0.038219	0.112281879679084	0.0906565	0.281883	0.544453	5.0	14.0	16.0	11.0	28.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
RLN3	6.706774861189908	0.0349657093502396	1.4563576567911125	NA	0.0349657093502396	NA	NA	NA	NA	3.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
RASSF6	6.704721746399987	0.0350016220878325	1.4559118285791242	NA	0.0350016220878325	NA	NA	NA	NA	10.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
OR11H1	16.546044777446173	0.03519892913807216	1.4534705489224515	NA	0.48017510871309	0.00813665	0.105866	0.617263	NA	3.0	2.0	2.0	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
AGR3	10.300872153124345	0.035653317088149714	1.447900058348921	0.272867	0.0212443288990662	NA	NA	NA	3.0	6.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
SH3BP2	6.628539503202525	0.036360591148288705	1.4393690646592894	NA	0.0363605911482887	NA	NA	NA	NA	7.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
FBXO4	6.594544349674285	0.03698391558260261	1.431987110864905	NA	0.0369839155826026	NA	NA	NA	NA	4.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
IGFLR1	13.4011771990507	0.03708958094253073	1.4307480735296976	NA	0.181306001493002	0.145505	NA	0.0466317	NA	7.0	3.0	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
HMSD	6.57185901274288	0.0374058	1.4270610525401928	NA	NA	NA	NA	0.0374058	NA	NA	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
