GENE	TEST_STAT	META_PVAL	-log10	AMP_NIH_PVAL	GNE_PVAL	UKB_CASE_PVAL	UKB_SIBLING_PROXY_PVAL	UKB_PARENT_PROXY_PVAL	AMP_NIH_NUMVAR	GNE_NUMVAR	UKB_CASE_NUMVAR	UKB_SIBLING_PROXY_NUMVAR	UKB_PARENT_PROXY_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
ZP2	1.0479458884961126	0.9024407514804413	0.04458130149960495	NA	0.810776017520521	NA	NA	0.730366	NA	7.0	NA	NA	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
RAD1	0.20494821430871735	0.902601520372201	0.044503939275100504	NA	0.902601520372201	NA	NA	NA	NA	4.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
ZNF117	0.2048785943241408	0.902632940471028	0.044488821487534615	NA	0.902632940471028	NA	NA	NA	NA	4.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
SPESP1	0.204833246329444	0.902653406999955	0.04447897429560352	NA	0.902653406999955	NA	NA	NA	NA	6.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
ZNF211	0.2044469649838404	0.902827762923358	0.04439509436717461	NA	0.902827762923358	NA	NA	NA	NA	8.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
TIMD4	1.0438308653542108	0.9030785531261225	0.04427447149664336	NA	0.715677052929998	NA	NA	0.829121	NA	6.0	NA	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
ATP6V1C1	0.20352953179845737	0.903242	0.04419587628221123	NA	NA	NA	NA	0.903242	NA	NA	NA	NA	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
POLR2C	0.2033147614668902	0.903339	0.04414923949727315	NA	NA	NA	NA	0.903339	NA	NA	NA	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
KCNT1	0.20321081860968535	0.903385949038336	0.04412666859261449	NA	0.903385949038336	NA	NA	NA	NA	5.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
CFAP157	3.445371345790684	0.9033877744472956	0.044125791044941486	NA	0.778025018688499	0.536196	0.896575	0.477467	NA	5.0	8.0	5.0	18.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
ARRDC1	0.20307638150035212	0.903446675377082	0.044097475945241264	NA	0.903446675377082	NA	NA	NA	NA	5.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
PLEKHA4	1.0413810411649695	0.9034576900170824	0.04409218114661882	NA	0.616145367790016	NA	NA	0.964237	NA	10.0	NA	NA	18.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
TMEM94	0.20289395327068924	0.9035290862243331	0.04405786215849823	NA	0.903529086224333	NA	NA	NA	NA	5.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
NAPB	0.2023386220787164	0.90378	0.043937273522347005	NA	NA	NA	NA	0.90378	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
TMCC2	0.20224125562011458	0.903824	0.04391613066450039	NA	NA	NA	NA	0.903824	NA	NA	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
MMRN2	0.20223884989988117	0.903825087174496	0.0439156082689892	NA	0.903825087174496	NA	NA	NA	NA	8.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
CDH10	1.035879643604686	0.9043075315296598	0.04368385212004549	NA	NA	NA	0.65314	0.912127	NA	NA	NA	4.0	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
GPT	3.43202553721423	0.9044006397267761	0.04363913912885555	NA	0.67400716493666	0.699593	0.912759	0.417714	NA	6.0	4.0	4.0	15.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
ANXA7	0.20070336891877544	0.904519256727237	0.04358218281040839	NA	0.904519256727237	NA	NA	NA	NA	5.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
FAM71E1	0.20065750359360868	0.90454	0.04357222328159308	NA	NA	NA	NA	0.90454	NA	NA	NA	NA	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
TMED1	0.20009802390548875	0.904793071273955	0.04345073381094937	NA	0.904793071273955	NA	NA	NA	NA	6.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
ZNF397	3.424298401884254	0.9049847774405356	0.04335872590990967	NA	0.730554858883786	0.785469	0.995817	0.315836	NA	7.0	4.0	6.0	13.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
CCDC178	3.423669311432951	0.9050322593676555	0.043335940335493865	NA	0.537915826186204	0.55611	0.633306	0.952952	NA	12.0	4.0	5.0	12.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
ZNF75D	0.19933572143840528	0.905138	0.043285201933451575	NA	NA	NA	NA	0.905138	NA	NA	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
KIF4B	2.1522709052382893	0.9051749239528476	0.04326748580408872	NA	0.439930637361677	0.893988	NA	0.866811	NA	12.0	4.0	NA	13.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
NECTIN1	0.19909267934653002	0.905248	0.04323242601376574	NA	NA	NA	0.905248	NA	NA	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
POF1B	0.19906174883523708	0.905262	0.04322570953857727	NA	NA	NA	NA	0.905262	NA	NA	NA	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
ACTR8	1.0295713393458308	0.905279346375519	0.04321738778974316	NA	0.958297261288531	NA	NA	0.623636	NA	5.0	NA	NA	24.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
CAMK1	0.19896454177091538	0.905306	0.0432046012927588	NA	NA	NA	NA	0.905306	NA	NA	NA	NA	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
SLC26A8	2.150910005969984	0.9053092045539621	0.04320306400300315	NA	0.891887115436831	0.905494	NA	0.422416	NA	8.0	5.0	NA	16.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
RP11-812E19.9	0.19894990548212027	0.905312625184274	0.04320142306302917	NA	0.905312625184274	NA	NA	NA	NA	5.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
PRKCQ	0.19888501223230895	0.905342	0.04318733167287626	NA	NA	NA	NA	0.905342	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
PPP1R3F	0.19877235079921463	0.905393	0.04316286755351817	NA	NA	NA	NA	0.905393	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
SLC10A6	0.19873700734366193	0.905409	0.043155192819659204	NA	NA	NA	NA	0.905409	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
TAF6	0.1987303805152786	0.905412	0.04315375382215951	NA	NA	NA	NA	0.905412	NA	NA	NA	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
RTL9	0.1986906200060778	0.90543	0.043145119937287715	NA	NA	NA	NA	0.90543	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
SPOPL	0.19867074004789173	0.905439	0.04314080305921738	NA	NA	NA	NA	0.905439	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
BPNT2	0.1986177277921177	0.905463	0.043129291594139425	NA	NA	NA	NA	0.905463	NA	NA	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
MANBA	3.4177195398955744	0.9054807748784542	0.04312076617028419	NA	0.545959882444491	0.886124	0.918032	0.407698	NA	11.0	5.0	5.0	31.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
MCCC2	2.148767297501133	0.9055204674771437	0.04310172888175804	NA	0.953191542556484	0.643056	NA	0.55715	NA	7.0	4.0	NA	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
RAD17	0.1984034842400639	0.9055600000000001	0.043082769197919216	NA	NA	NA	NA	0.90556	NA	NA	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
ILKAP	0.198370355842677	0.905575	0.04307557545782956	NA	NA	NA	NA	0.905575	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
ROM1	0.19829561685128982	0.905608841513379	0.043059346092058325	NA	0.905608841513379	NA	NA	NA	NA	4.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
SELENOW	0.19825772339599992	0.905626	0.043051117632792	NA	NA	NA	NA	0.905626	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
ARMC10	0.1982555149800582	0.905627	0.04305063808136338	NA	NA	NA	NA	0.905627	NA	NA	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
DHRS3	0.1982488897468636	0.90563	0.04304919943025451	NA	NA	NA	NA	0.90563	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
SMAD6	0.19812743102760866	0.905685	0.04302282500447878	NA	NA	NA	NA	0.905685	NA	NA	NA	NA	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
IL33	2.1470170327546576	0.905692892320118	0.04301904049204632	NA	0.799613883526417	0.550934	NA	0.775892	NA	5.0	4.0	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
RBM4B	0.19809872368079076	0.905698	0.043016591283322234	NA	NA	NA	NA	0.905698	NA	NA	NA	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
MED18	0.1979927308926918	0.905746	0.04299357524182577	NA	NA	NA	NA	0.905746	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
MAPKAP1	0.1979883146484206	0.905748	0.04299261626656691	NA	NA	NA	NA	0.905748	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
DNAJC3	0.19791765606626596	0.90578	0.04297727295040248	NA	NA	NA	NA	0.90578	NA	NA	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
LRCH1	0.19791544802579716	0.905781	0.04297679348050677	NA	NA	NA	NA	0.905781	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
CCNB1IP1	0.19788674372153098	0.905794	0.04297056042003193	NA	NA	NA	NA	0.905794	NA	NA	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
ATG4B	0.1978403761002595	0.905815	0.04296049181900334	NA	NA	NA	NA	0.905815	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
WDR77	0.19783816814510768	0.905816	0.04296001236763398	NA	NA	NA	NA	0.905816	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
CDAN1	0.19783203844419114	0.905818776194837	0.042958681319992094	NA	0.905818776194837	NA	NA	NA	NA	4.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
SLCO1C1	0.19768084401364744	0.905887256160273	0.042925849866552276	NA	0.905887256160273	NA	NA	NA	NA	8.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
GDF2	0.1976482931202647	0.905902	0.042918781529863705	NA	NA	NA	NA	0.905902	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
OR6T1	0.19759303577496773	0.90592702921557	0.042906782549790155	NA	0.90592702921557	NA	NA	NA	NA	6.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
GNRH2	0.1975921858082049	0.905927414219584	0.04290659798185271	NA	0.905927414219584	NA	NA	NA	NA	4.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
SLC1A3	0.19758426955958877	0.905931	0.042904878990307024	NA	NA	NA	NA	0.905931	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
HSPA4	0.19746064365594904	0.905987	0.04287803396642151	NA	NA	NA	NA	0.905987	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
AC096949.1	0.19744470790277882	0.905994218821363	0.04287457356158811	NA	0.905994218821363	NA	NA	NA	NA	13.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
USH1G	0.1974319458783154	0.906	0.042871802323186915	NA	NA	NA	NA	0.906	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
ILDR2	0.19739221117369202	0.906018	0.042863174041707926	NA	NA	NA	NA	0.906018	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
RHOQ	0.19734364760673986	0.90604	0.04285262859713349	NA	NA	NA	NA	0.90604	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
SCYL2	0.19733481799398458	0.906044	0.042850711271085015	NA	NA	NA	NA	0.906044	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
CNR1	0.19732819580999916	0.906047	0.0428492732821035	NA	NA	NA	NA	0.906047	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
ATP11A	1.024153845765428	0.9061116273827557	0.0428182966167074	NA	0.868777476954296	NA	NA	0.689762	NA	9.0	NA	NA	10.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
PGGT1B	0.19712512614699762	0.906139	0.04280517726506174	NA	NA	NA	NA	0.906139	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
SRD5A1	0.1971185046572839	0.906142	0.04280373942683941	NA	NA	NA	NA	0.906142	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
CDCP2	0.19710746888980962	0.906147	0.04280134304038059	NA	NA	NA	NA	0.906147	NA	NA	NA	NA	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
PICALM	0.19708319041571146	0.906158	0.04279607103671566	NA	NA	NA	NA	0.906158	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
CHAC1	0.19705670514372936	0.90617	0.0427903198329789	NA	NA	NA	NA	0.90617	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
EPHA4	0.19703022022247746	0.906182	0.042784568705402225	NA	NA	NA	NA	0.906182	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
SGCD	0.1969618024658559	0.906213	0.04276971197831976	NA	NA	NA	NA	0.906213	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
SYT9	0.19685366304321691	0.906262	0.0427462298010556	NA	NA	NA	NA	0.906262	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
POLR2D	0.1968360081825026	0.90627	0.04274239609676209	NA	NA	NA	NA	0.90627	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
C1orf162	0.1967653902980746	0.906302	0.04272706161799671	NA	NA	NA	NA	0.906302	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
SOCS7	0.1967322890230679	0.906317	0.042719873767457034	NA	NA	NA	NA	0.906317	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
SARS2	1.0227781353426568	0.9063226347462701	0.042717173683926815	NA	0.671893992548555	NA	NA	0.892495	NA	8.0	NA	NA	11.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
ATP1A2	0.19671904866646106	0.906323	0.042716998660550634	NA	NA	NA	NA	0.906323	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
SPON1	0.19670580839750687	0.906329	0.04271412357267779	NA	NA	NA	NA	0.906329	NA	NA	NA	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
DYNC1LI2	0.19664181499985484	0.906358	0.04270022758293852	NA	NA	NA	NA	0.906358	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
TEX15	1.0225218456578486	0.9063619293152644	0.042698344799051845	0.825408	0.726596879845573	NA	NA	NA	4.0	32.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
OLA1	0.19659768281513332	0.906378	0.042690644400789075	NA	NA	NA	NA	0.906378	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
SNTB1	0.19657341052862298	0.906389	0.04268537374074177	NA	NA	NA	NA	0.906389	NA	NA	NA	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
LRP12	0.19642116381385158	0.906458	0.04265231378668521	NA	NA	NA	NA	0.906458	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
BSG	0.1961652389318676	0.906574	0.04259674040467152	NA	NA	NA	NA	0.906574	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
SLC3A1	3.402907292933495	0.9065929981842751	0.042587639415512316	NA	0.95549088586966	0.626753	0.605648	0.50295	NA	9.0	5.0	6.0	16.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
B3GALT2	0.19611891120400332	0.906595	0.04258668046638624	NA	NA	NA	NA	0.906595	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
CST9	0.1960968507583822	0.906605	0.04258189010148544	NA	NA	NA	NA	0.906605	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
LSM14B	0.1960946447272032	0.906606	0.04258141106790147	NA	NA	NA	NA	0.906606	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
TMEM229A	0.19605934855926307	0.906622	0.04257374660241711	NA	NA	NA	NA	0.906622	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
DNTT	3.402438946022621	0.9066280633614459	0.042570842111226484	NA	0.491234006143343	0.906154	0.95146	0.430813	NA	7.0	5.0	4.0	11.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
PPP1R3C	0.19602405301422168	0.906638	0.04256608227219349	NA	NA	NA	NA	0.906638	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
NETO1	0.19601964111488812	0.90664	0.04256512424042585	NA	NA	NA	NA	0.90664	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
SLC25A30	0.1960108173454179	0.906644	0.042563208183230596	NA	NA	NA	NA	0.906644	NA	NA	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
FURIN	0.19589170026763342	0.906698	0.042537342238439475	NA	NA	NA	NA	0.906698	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
MED10	0.19586523076931825	0.90671	0.042531594459910955	NA	NA	0.90671	NA	NA	NA	NA	4.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
KIAA1671	0.1958122928236162	0.906734	0.04252009913106011	NA	NA	NA	NA	0.906734	NA	NA	NA	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
UBA5	0.1958034699688933	0.906738	0.04251818327249972	NA	NA	0.906738	NA	NA	NA	NA	4.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
ZNF589	0.1957987262043871	0.906740150678321	0.042517153177125476	NA	0.906740150678321	NA	NA	NA	NA	9.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
WFDC2	0.19579685285339324	0.906741	0.04251674638412582	NA	NA	NA	NA	0.906741	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
MEX3C	0.1957328885322451	0.90677	0.042502856708269164	NA	NA	NA	NA	0.90677	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
CD8A	0.19567333738249	0.906797	0.042489925340404334	NA	NA	NA	NA	0.906797	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
RPS6KA1	0.19566010403445275	0.9068029999999999	0.042487051755389554	NA	NA	NA	NA	0.906803	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
FNTA	0.19562702104743324	0.906818	0.04247986787603577	NA	NA	NA	NA	0.906818	NA	NA	NA	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
NGFR	0.1954329452121484	0.906906	0.0424377248438683	NA	NA	NA	NA	0.906906	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
LOC100288866	0.1954329452121484	0.906906	0.0424377248438683	NA	NA	NA	NA	0.906906	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
GINS3	0.19539766071990233	0.906922	0.04243006291372868	NA	NA	NA	NA	0.906922	NA	NA	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
DOCK2	0.1950999725983767	0.907057	0.04236542075947532	NA	NA	NA	NA	0.907057	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
SEMA6A	0.1950735135762356	0.907069	0.042359675255819094	NA	NA	NA	NA	0.907069	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
SAP130	0.19506689887539377	0.907072	0.04235823889178157	NA	NA	NA	NA	0.907072	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
CCDC58	0.19503382569933736	0.907087	0.042351057142851416	NA	NA	NA	NA	0.907087	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
SUDS3	0.1950272111297557	0.90709	0.04234962080731668	NA	NA	NA	NA	0.90709	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
CEPT1	0.19476925997807057	0.907207	0.04229360742642796	NA	NA	NA	NA	0.907207	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
DNAJC8	0.1947560326106472	0.907213	0.04229073514008692	NA	NA	0.907213	NA	NA	NA	NA	4.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
IL18BP	1.0166379638984255	0.9072627239515353	0.04226693229997114	NA	NA	0.771966	NA	0.779187	NA	NA	5.0	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
STUB1	0.19450472924968532	0.907327	0.04223616530861218	NA	NA	NA	NA	0.907327	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
LPCAT2	0.1944440323196956	0.90735453639954	0.04222298513773067	NA	0.90735453639954	NA	NA	NA	NA	4.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
FAM46A	0.19430327972641181	0.907418394898589	0.042192421100442315	NA	0.907418394898589	NA	NA	NA	NA	4.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
NGEF	0.19426447749200434	0.907436	0.04218399530229797	NA	NA	NA	NA	0.907436	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
JAKMIP2-AS1	0.1941168141269428	0.907503	0.042151930609985226	NA	NA	0.907503	NA	NA	NA	NA	4.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
JAKMIP2	0.1941168141269428	0.907503	0.042151930609985226	NA	NA	0.907503	NA	NA	NA	NA	4.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
RASSF8	0.1940683300264195	0.907525	0.04214140242132657	NA	NA	NA	NA	0.907525	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
INPPL1	0.1938955969188563	0.907603383191515	0.04210389390359822	NA	0.907603383191515	NA	NA	NA	NA	4.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
LATS2	0.19379287449139387	0.90765	0.0420815880118909	NA	NA	NA	NA	0.90765	NA	NA	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
CD1B	0.19376131030319316	0.907664324730747	0.042074733935510235	NA	0.907664324730747	NA	NA	NA	NA	7.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
RANBP1	1.0133785160483593	0.9077606298065364	0.04202865683061057	NA	NA	0.886717	NA	0.679458	NA	NA	4.0	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
AHCYL2	0.193497628285267	0.907784	0.04201747611282902	NA	NA	NA	NA	0.907784	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
EIF2B2	1.0126792933814985	0.9078673387711991	0.04197760770008602	NA	0.812151505834726	NA	NA	0.7421	NA	5.0	NA	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
