GENE	TEST_STAT_WEIGHTEDZ	META_PVAL	-log10	AMP_NIH_PVAL	GNE_PVAL	UKB_ALL_PVAL	AMP_NIH_NUMVAR	GNE_NUMVAR	UKB_ALL_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
RBL1	2.190322202152438	0.02850087775962826	1.5451417645426193	NA	0.244680528448671	0.0530864	NA	15.0	20.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
DPPA2	2.187561050926714	0.028701591579560023	1.5420940198146056	NA	NA	0.0287014	NA	NA	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
LIPE	2.186654989092196	0.028767719799577637	1.5410945599972647	NA	0.168503749515612	0.0862769	NA	6.0	21.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
MYO19	2.1816697801744063	0.029133912786605407	1.5356011841840251	0.167333	0.0882837855359073	NA	6.0	11.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
OSTN	2.174679155482693	0.029654167989609678	1.5279142565097696	NA	NA	0.0296542	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
FOXD4L5	2.1722287943580336	0.02983840981791127	1.5252243254925437	NA	0.0298384098179103	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
KCTD19	2.169009349185065	0.030081974121975934	1.521693666679184	NA	0.0300819741219754	NA	NA	8.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
SEL1L	2.166016710653589	0.030309910008320125	1.5184153530730906	NA	NA	0.0303101	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
UTS2B	2.163343216886597	0.030514791453419957	1.5154895937866417	NA	NA	0.0305156	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
GOLGA6C	2.1605151193694465	0.030732814443620027	1.5123976661879939	NA	NA	0.0307328	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
ALKBH6	2.159209920343869	0.030833884779903044	1.5109717548002828	NA	NA	0.0308332	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
IL17D	2.1562638122453626	0.031063071276345177	1.507755606803625	NA	NA	0.0310632	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
BTAF1	2.1557329418601094	0.03110452435219707	1.5071764354656796	NA	NA	0.0311046	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
MBD4	2.153866315583319	0.03125065724124445	1.5051408444560923	NA	0.0312506572412444	NA	NA	8.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
COL8A1	2.152784291788254	0.031335635236525335	1.5039614968497188	NA	NA	0.0313357	NA	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
LAMA5	2.1517321791031145	0.031418454158502175	1.5028151867991622	NA	0.285746966114392	0.0482093	NA	12.0	12.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
RXFP2	2.1494447283771283	0.03159916303972131	1.5003244202943926	NA	0.031599163039721	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
CD300C	-2.147136406312872	0.03178242368480271	1.497812987153812	NA	NA	0.0317824	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
MFSD12	2.145492522324447	0.031913488656848184	1.496025717849649	NA	0.0319134886568486	NA	NA	9.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
EVI5	-2.1436240493238765	0.03206302221685534	1.4939955440454205	NA	0.032063022216855	NA	NA	9.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
GALNT14	2.1433374229230537	0.03208601392085189	1.493684232412261	NA	0.0320860139208519	NA	NA	6.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
LOC105371046	2.1389209538368745	0.032442070720021296	1.488891433327165	NA	NA	0.0324421	NA	NA	12.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
USP4	2.1377659424435405	0.032535744468289905	1.4876392514851826	0.789422	0.0207183586618177	0.261617	3.0	11.0	18.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
NEURL2	2.1374910852187456	0.032558070037150125	1.48734134693572	NA	NA	0.0325581	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
ECHDC1	2.134246116999433	0.032822639465231285	1.4838264976554651	NA	0.0328226394652318	NA	NA	6.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
PHKB	-2.1303652101781596	0.033141473682872555	1.4796281839640604	0.582714	0.109064683295811	0.124033	4.0	13.0	35.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
MINK1	2.128467026526389	0.033298381018253054	1.477576881566701	NA	NA	0.0332982	NA	NA	10.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
ESPL1	2.126690707697668	0.03344579010448591	1.4756585400622142	NA	0.0747195667284524	0.220419	NA	3.0	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
TMEM268	2.126217943692665	0.03348511669966681	1.4751481831565603	NA	0.315998090391255	0.0450477	NA	3.0	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
ULK4	2.1228857369778207	0.03376342793874434	1.4715534666878471	NA	0.253991440943902	0.0626728	NA	17.0	31.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
TRPM2	2.1218845600772984	0.033847433325251745	1.4704742585871946	0.478986	0.798566082725867	0.00668627	5.0	16.0	40.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
CES4A	2.119746767339782	0.034027406699367685	1.4681711481439974	NA	0.0340274066993683	NA	NA	8.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
ACOXL	-2.1181788240866686	0.0341599258740693	1.4664830803869435	0.189907	0.0920459781760387	NA	3.0	7.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
KRT24	-2.1154477512840595	0.034391803616542434	1.4635450477844976	NA	0.351999874963166	0.039305	NA	7.0	15.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
SPATA21	2.1148433010663674	0.034443304950817405	1.462895183204481	NA	0.0344433049508167	NA	NA	10.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
CACNA1A	2.11466016304996	0.034458921969560685	1.4626983133649047	NA	NA	0.0344585	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
CAPN3	2.1137802148807423	0.03453404357923519	1.4617525672823397	NA	0.0345340435792352	NA	NA	9.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
OR5B17	2.1118218314268593	0.03470173403634369	1.459648823088103	NA	0.0347017340363448	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
ACTN3	2.111774580790319	0.034705788542693926	1.4595980836387947	0.278578	0.197991903192103	0.198132	6.0	17.0	29.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
ENTPD1-AS1	2.110601413639328	0.034806586067821735	1.4583385715050152	NA	NA	0.0348063	NA	NA	30.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
RLN3	2.108755293482602	0.03496570935023992	1.4563576567911085	NA	0.0349657093502396	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
RASSF6	2.1083396326713952	0.035001622087831814	1.4559118285791328	NA	0.0350016220878325	NA	NA	10.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
OGDHL	2.105551025924026	0.03524337056322433	1.452922563738718	NA	0.0352433705632249	NA	NA	8.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
ZNF180	2.1018492259849593	0.03556648544904564	1.4489590480978167	NA	0.0355664854490456	NA	NA	11.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
SLC16A12	2.101703951463742	0.035579217231696256	1.4488036109371554	NA	NA	0.0355795	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
TNS4	-2.0986225550586104	0.035850186470109104	1.4455085810637176	NA	0.287180006852763	0.0569662	NA	4.0	14.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
SCPEP1	2.0975700429493505	0.0359431437317392	1.4443839404257752	0.0314481	0.572018139634863	0.359322	4.0	4.0	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
ST14	2.095458332922734	0.03613026871354688	1.442128808418785	NA	NA	0.0361305	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
SH3BP2	2.092871901448736	0.03636059114828858	1.439369064659291	NA	0.0363605911482887	NA	NA	7.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
NUDT15	-2.0921437439674104	0.03642565906346268	1.438592581629746	NA	0.161729271411764	0.118887	NA	5.0	12.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
UMOD	-2.0905969695315325	0.036564207644763015	1.4369438334043894	NA	0.0365642076447633	NA	NA	9.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
TREML4	2.0899722415497983	0.03662029330459235	1.436278181605708	NA	0.0102502962530394	0.697722	NA	4.0	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
PASD1	2.0891216691865475	0.03669677221339457	1.4353721338830638	NA	NA	0.0366971	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
FBXO4	2.085941576217303	0.03698391558260298	1.4319871108649007	NA	0.0369839155826026	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
SSR3	2.081814499797489	0.037359416805353894	1.42759991189038	NA	NA	0.0373592	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
AMY1C	2.0788880700962244	0.03762763948439636	1.4244930256625	NA	NA	0.0376275	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
AMY1A	2.0788880700962244	0.03762763948439636	1.4244930256625	NA	NA	0.0376275	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
AMY1B	2.0788880700962244	0.03762763948439636	1.4244930256625	NA	NA	0.0376275	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
KLHL30	-2.078355127978523	0.037676662389096165	1.423927576425845	NA	0.0376766623890958	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
LRPPRC	-2.069643099290548	0.03848577886671426	1.4146997198595144	NA	0.193028035710453	0.104112	NA	4.0	20.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
HAUS8	2.068167542860483	0.03862427117240708	1.4131397024871921	NA	0.0386242711724073	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
CD53	2.0652007415992304	0.038904010391880336	1.4100056274328956	NA	0.0912296854667987	0.218066	NA	3.0	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
C2orf42	2.064934808060006	0.03892916906328741	1.4097248661272126	NA	0.110853533398679	0.184876	NA	4.0	10.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
CHAC2	2.063246016234399	0.039089260170974374	1.4079425492327302	NA	0.0390892601709746	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
MON1A	2.0622197488285616	0.039186819328620705	1.406859985414143	NA	0.0391868193286208	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
CRYZ	2.0605388872101362	0.03934705224635545	1.405087798021425	NA	NA	0.0393472	NA	NA	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
EME2	2.059215861236484	0.039473564387599865	1.4036936558701691	NA	0.859972189911465	0.00622363	NA	8.0	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
HPF1	2.0573243299123924	0.03965503854154581	1.401701623686402	NA	0.0396550385415458	NA	NA	7.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
KCNIP3	2.0500131339920347	0.04036314916069617	1.3940149571586509	NA	0.0403631491606958	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
MS4A15	2.045846288312505	0.04077149624268192	1.3896433504066426	NA	0.0407714962426826	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
AFP	2.0439852385926836	0.040955005449514754	1.3876930119436879	NA	0.0409550054495155	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
PBX3	2.043270145184809	0.04102570327518024	1.3869439654019344	NA	NA	0.0410257	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
OSBPL3	2.0420877439473863	0.041142828398518544	1.3857058556737205	NA	0.0411428283985185	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
LTN1	2.038186914881576	0.04153124360268527	1.3816250642742383	NA	0.0078975770330382	0.82119	NA	9.0	17.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
GZF1	2.036897229840615	0.04166034179953865	1.3802771712330975	NA	0.364686960379768	0.048367	NA	5.0	15.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
MFSD8	-2.0353862633346513	0.04181202242100777	1.3786988253928674	NA	0.14606955447373	0.154183	NA	8.0	15.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
CMTM2	2.0341284779921422	0.04193864335664023	1.3773856223269096	NA	NA	0.0419382	NA	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
HIST3H2A	2.0335087860018506	0.04200114683121275	1.376738851133824	NA	0.0420011468312125	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
OR2L5	2.03348329698462	0.042003719395644075	1.3767122514715093	NA	0.0420037193956442	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
GSTA5	2.0332840978190436	0.04202382883206098	1.3765043811332456	NA	0.270961810401315	0.0759564	NA	7.0	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
VRK2	-2.0326466900139497	0.042088230800668	1.3758393296488916	NA	0.0945550821041893	0.229072	NA	10.0	19.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
SYNGR3	2.0321897654389067	0.042134448604214024	1.375362685134555	NA	0.0421344486042137	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
NUP160	2.02987907671795	0.0423688323800224	1.372953504323308	NA	0.873197171264883	0.00670642	NA	7.0	10.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
ARPC4-TTLL3	-2.029048547160842	0.04245334581985239	1.3720880765899146	NA	0.535203230515798	0.0244857	NA	5.0	22.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
PPP1R15A	2.028970618127243	0.042461283073218954	1.372006886684393	NA	0.609486333484465	0.0183446	NA	8.0	18.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
SLC10A2	2.026953678977933	0.042667150068349834	1.369906364661772	NA	0.04266715006835	NA	NA	6.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
HJURP	2.026561533334485	0.042707273832477	1.3694981503549482	NA	0.0427072738324771	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
DPYS	-2.0253925659656447	0.042827070200547	1.3682816346684976	NA	0.103492435349102	0.21639	NA	8.0	15.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
EIF2AK4	2.0242881526086585	0.042940511910797174	1.367132782472913	NA	0.0429405119107981	NA	NA	13.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
SEL1L3	2.0220735053327217	0.04316875868178863	1.364830439307603	NA	0.0431687586817882	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
TMEM234	2.021636804830114	0.04321388687370952	1.3643766693081663	NA	0.0432138868737097	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
ZSCAN25	2.0142479589812026	0.043983506754528445	1.356710147794069	0.437493	0.635566161878225	0.000149851	3.0	3.0	18.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
CPSF3L	-2.0111457066381737	0.04431006858008239	1.3534975777966818	NA	0.0443100685800822	NA	NA	12.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
CCDC183	2.009975250820148	0.04443380833898518	1.3522864625924316	NA	0.167918637523301	0.1433	NA	6.0	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
EIF4EBP3	-2.009615639636217	0.04447188468314267	1.351914465105936	NA	0.0444718846831425	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
ITSN2	2.0083675599579633	0.04460424747980306	1.3506237832338646	NA	0.0446042474798025	NA	NA	10.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
SDPR	2.005918319613891	0.04486496335297075	1.3480926826574358	NA	0.0448649633529706	NA	NA	9.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
DUSP13	-2.0049574053119095	0.04496760086524563	1.3471002825183265	NA	0.044967600865246	NA	NA	12.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
MIGA1	2.0049222451342663	0.04497136015829657	1.3470639770015571	NA	NA	0.0449717	NA	NA	11.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
ZNF546	2.0048997442384295	0.044973766071934596	1.3470407433909999	0.126404	0.191240097090054	NA	4.0	9.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
SULT1E1	2.00484558257066	0.04497955776621729	1.3469848188122517	NA	0.868419980002902	0.00759399	NA	3.0	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
CST3	2.002947739607152	0.045182898166550065	1.3450259155720872	NA	NA	0.0451825	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
GLT8D1	-2.0026375918402657	0.04521620185915145	1.3447059210019194	NA	0.0452162018591512	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
TANGO2	2.002532634868956	0.045227476832817005	1.3445976401592397	NA	0.183010152401895	0.133494	NA	4.0	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
OR4D2	2.002299314486293	0.04525254970139407	1.3443569459604352	NA	NA	0.0452529	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
OSR2	-2.0004434435774505	0.04545240123077508	1.3424431682455675	NA	0.0454524012307752	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
MTBP	1.9991330306584625	0.04559396212001111	1.341092665922854	NA	0.0591868090759151	0.347013	NA	5.0	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
KCNQ1	1.9928674150776726	0.046275967265967236	1.3346444948034362	NA	0.0462759672659675	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
OR52E4	1.9894611567676599	0.046650325121122355	1.3311453251689849	NA	0.0466503251211223	NA	NA	6.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
SFRP4	1.9859618986795082	0.04703755473880445	1.3275552632721985	NA	NA	0.047038	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
WDR72	1.9842829571643545	0.04722430501242015	1.3258344247558775	NA	0.0472243050124203	NA	NA	15.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
CD68	1.9839916326381402	0.04725677272418604	1.3255359406794298	NA	0.383381031487202	0.0531002	NA	5.0	11.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
RP11-235E17.2	1.9808279356376741	0.04761057285544879	1.3222965930169068	NA	0.0476105728554487	NA	NA	8.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
LANCL1-AS1	1.9798780055149532	0.047717238405631565	1.3213246986961704	NA	NA	0.047717	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
ZNF212	-1.976275165589739	0.048123620735291826	1.3176417045615891	NA	0.0481236207352914	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
TTC5	-1.9750778045965371	0.048259319203082685	1.316418809000585	NA	0.0750100049629479	0.311168	NA	6.0	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
AGPAT2	1.974808619819416	0.04828987047619979	1.3161439594691327	NA	NA	0.0482908	NA	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
ARL8B	1.97445663178285	0.04832984406063629	1.3157846061380578	NA	0.0483298440606366	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
PIGV	1.9692243431430827	0.04892733465835067	1.3104484420103253	NA	0.0489273346583501	NA	NA	6.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
MGAT5B	1.9687864527848458	0.04897761861621584	1.310002334911167	NA	0.0489776186162156	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
CCNDBP1	1.9684696363957972	0.04901402640983419	1.3096796195492586	NA	0.0725059261117578	0.323198	NA	4.0	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
OR4D1	1.9673792475062868	0.04913950500354905	1.3085692226078702	NA	0.154948336515855	0.173822	NA	3.0	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
UGGT2	1.9668628006452216	0.04919903013008264	1.3080434584786749	NA	0.427830139971275	0.0467398	NA	19.0	51.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
CDKL1	1.9664336765557666	0.04924853653988136	1.3076066703866172	0.125512	0.211697974781568	NA	3.0	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
TNFSF10	1.965608934639445	0.04934380124154027	1.3067673973141374	NA	0.196671341773374	0.136567	NA	5.0	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
TAS2R30	1.9642098303800581	0.04950576327332559	1.3053442392057257	NA	0.0495057632733259	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
GRIK1	-1.9636278600544264	0.04957326407887806	1.304752484670091	NA	0.151948434992404	0.178849	NA	4.0	16.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
ITM2B	1.9631217335134183	0.04963203076316493	1.3042379546799032	NA	NA	0.0496317	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
CENPO	-1.9630309690708616	0.049642575658358876	1.3041456936279126	0.200837	0.134399954422214	NA	3.0	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
RUSC2	1.9615291631930523	0.0498173264598787	1.3026195834008305	NA	0.17884223090109	0.152805	NA	3.0	11.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
WDR3	-1.9609388577152893	0.049886155753151126	1.302019961675559	NA	0.0623604777629362	0.363105	NA	11.0	15.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
OGN	1.9596412007293464	0.050037742181477864	1.300702294906825	NA	NA	0.0500382	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
STARD5	1.9572784172624063	0.050314743574018904	1.2983047363234983	NA	NA	0.0503148	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
C1QTNF1	1.9552229673503354	0.05055675883781438	1.2962207761808135	NA	NA	0.0505564	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
MSH3	-1.954766786005631	0.0506106031408136	1.2957584870506997	NA	0.430836691479599	0.0480757	NA	11.0	29.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
PRSS38	1.9545458763567252	0.0506366949582247	1.2955346483352363	NA	0.0506366949582236	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
GPSM2	1.9537616444147425	0.05072941225843412	1.2947401693088032	NA	0.0507294122584341	NA	NA	9.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
NR2C2	1.9536869224790494	0.05073825381602937	1.2946644833325052	NA	0.0507382538160293	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
KCNV2	1.9529449533250982	0.05082611822386238	1.293913057685287	NA	0.0508261182238626	NA	NA	10.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
OR2M4	1.9520322885013823	0.05093437127315105	1.2929890503436867	NA	NA	0.0509341	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
LONP2	1.95203115507777	0.0509345058308106	1.2929879030325413	0.260053	0.0004014093550155	0.199	4.0	11.0	20.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
KLHL7	1.951230610055323	0.0510296192385426	1.292177672177602	NA	0.414799257597181	0.0518977	NA	6.0	12.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
SLC5A2	1.946328696400021	0.05161526864602126	1.2872218079110862	NA	0.051615268646021	NA	NA	8.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
MOGAT2	1.9457564056275283	0.051684007533440726	1.2866438188871767	NA	NA	0.0516847	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
