GENE	TEST_STAT	META_PVAL	-log10	AMP_NIH_PVAL	GNE_PVAL	UKB_ALL_PVAL	AMP_NIH_NUMVAR	GNE_NUMVAR	UKB_ALL_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
PSMA8	0.5562710340210364	0.7571942018665199	0.12079272025897615	NA	0.75719420186652	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
TMEM50B	0.5553554802380373	0.7575409072253081	0.12059391028105496	NA	0.757540907225308	NA	NA	2.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
SPZ1	0.5551446919720819	0.7576207517999212	0.12054813819067778	NA	0.757620751799921	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
INSL6	1.8808445520914507	0.7576629429000528	0.12052395346270717	0.625852	0.623890180751611	NA	2.0	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
SYT5	1.8799284370724307	0.7578311391821235	0.12042755359108306	NA	0.852062776398536	0.458466	NA	6.0	11.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
MICAL2	1.8787961400357378	0.7580390191041109	0.120308439030921	NA	0.458028844536426	0.853359	NA	3.0	12.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
TAF1A	0.5539896070531005	0.7580584363308109	0.12029731468745625	NA	0.758058436330811	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
KLC3	1.8780945127287678	0.7581678279913853	0.12023464832194868	NA	0.491098906632602	0.796174	NA	11.0	26.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
SZT2	1.877973321168677	0.7581900767575986	0.12022190394759474	0.504531	0.775024477322752	NA	2.0	15.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
ZNF623	1.877572545690167	0.7582636518832244	0.12017976184924227	NA	0.425326103747763	0.919535	NA	3.0	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
RNF216	1.877118834980639	0.7583469437989976	0.12013205913696162	NA	0.537701811227273	0.727524	NA	2.0	14.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
EDDM3B	0.5531113429619402	0.758391397184166	0.1201066020632338	NA	0.758391397184166	NA	NA	2.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
TCERG1L	0.5526252403254776	0.758575747615387	0.12000104621690665	NA	0.758575747615387	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
ORM2	0.5520209031827598	0.758805	0.11986981607376089	NA	NA	0.758805	NA	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
LAMP5	1.8746128306883996	0.7588069720151094	0.11986868741202646	NA	0.394774898963716	0.992164	NA	2.0	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
TNN	1.873713297876726	0.7589720902548316	0.11977419415877447	0.799617	0.490056674173694	NA	2.0	16.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
TXNRD2	3.3849530109632284	0.7592079111159205	0.11963927511173157	0.808884	0.551709284934639	0.412449	2.0	8.0	19.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
CCDC182	0.5508655134291607	0.759243484403892	0.11961892637654307	NA	0.759243484403892	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
NMNAT1	0.5506140840445314	0.759338938464789	0.11956432917937665	NA	0.759338938464789	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
MAPT	0.5505720489015357	0.759354898092935	0.11955520136405212	NA	0.759354898092935	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
PATE2	0.5504362599629844	0.7594064558409561	0.1195257151706939	NA	0.759406455840956	NA	NA	2.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
CPSF4	0.5502294139535163	0.7594850000000001	0.11948079913043605	NA	NA	0.759485	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
ZNF311	1.8709163886336855	0.7594854587588814	0.11948053679952694	NA	0.434308068579448	0.90352	NA	3.0	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
KRTAP10-10	0.5501271928381687	0.759523818693909	0.11945860209727138	NA	0.759523818693909	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
SLC10A4	1.8705846152736267	0.7595463519984771	0.1194457177815597	NA	0.66008349864154	0.594578	NA	3.0	15.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
C1QTNF3-AMACR	0.5499532861393788	0.759589864705309	0.11942083873744615	NA	0.759589864705309	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
HAO1	1.869995392181635	0.7596544954942592	0.11938388774291965	NA	0.440067895611773	0.892105	NA	3.0	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
CST4	1.8698326596001364	0.7596843623490236	0.1193668131974347	NA	0.595373887356876	0.659449	NA	3.0	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
SLFN14	0.5494508364172686	0.7597807165358871	0.11931173316657294	NA	0.759780716535887	NA	NA	7.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
HECA	0.5493974441873056	0.759801	0.1193001391911483	NA	NA	0.759801	NA	NA	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
LIPH	0.5493704407066891	0.759811258705043	0.11929427545983633	NA	0.759811258705043	NA	NA	2.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
SPRYD4	0.5493184777006721	0.759831	0.1192829918364482	NA	NA	0.759831	NA	NA	13.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
CFAP58	1.8689007500335713	0.7598553955623357	0.11926904835687613	0.877116	0.447833239662487	NA	2.0	7.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
USP41	0.5490834529921382	0.759920294776172	0.1192319568694346	NA	0.759920294776172	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
KRT10	0.5489447452972486	0.759973	0.11920183687619053	NA	NA	0.759973	NA	NA	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
ANKRD50	0.5489052329420127	0.7599880143098852	0.11919325687726749	NA	0.759988014309885	NA	NA	2.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
DHRS2	0.5486274216393657	0.760093588272251	0.11913293091939262	NA	0.760093588272251	NA	NA	11.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
CFAP300	0.548615813292673	0.760098	0.11913041019893626	NA	NA	0.760098	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
SAP25	0.5484814758966172	0.760149056507714	0.11910123920402611	NA	0.760149056507714	NA	NA	2.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
NUP210L	0.5483363387735403	0.760204221432895	0.11906972307819032	NA	0.760204221432895	NA	NA	8.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
CAMP	0.5483210630730765	0.760210027781058	0.11906640600198101	NA	0.760210027781058	NA	NA	2.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
MBD5	0.5483134501391586	0.760212921500918	0.11906475287438519	NA	0.760212921500918	NA	NA	2.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
OR12D3	0.5482138104421465	0.760250796136946	0.11904311638908975	NA	0.760250796136946	NA	NA	2.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
PRMT6	0.5481895978865302	0.76026	0.11903785869944129	NA	NA	0.76026	NA	NA	10.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
OSGEPL1	1.8666226818760654	0.7602734654246388	0.11903016671534461	NA	0.770146977903315	0.510616	NA	3.0	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
HINFP	0.548033522539756	0.760319331236575	0.11900396736850871	NA	0.760319331236575	NA	NA	2.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
ALG6	0.5478801676617576	0.760377632810895	0.11897066677986488	NA	0.760377632810895	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
LOC100289580	1.8659221149619678	0.7604020262819544	0.11895673451845785	0.419417	NA	0.937938	2.0	NA	16.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
GJB5	1.8658786672667478	0.7604099992511443	0.11895218087676454	NA	0.462990035273252	0.849685	NA	2.0	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
RP11-15K19.2	0.5477335328287143	0.760433383778247	0.11893882543044212	NA	0.760433383778247	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
BICDL2	0.5476037589686514	0.76048272756688	0.11891064539478183	NA	0.76048272756688	NA	NA	9.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
RHBDL2	1.8653738525294425	0.7605026355261775	0.11889927655839569	NA	0.444295775607121	0.88566	NA	6.0	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
ZNF557	0.5475010487650138	0.760521783237631	0.11888834215744434	NA	0.760521783237631	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
CLDN10	0.5466448836061311	0.760847419058859	0.11870242825539404	NA	0.760847419058859	NA	NA	2.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
MTREX	0.5464619881715473	0.760917	0.11866271301639154	NA	NA	0.760917	NA	NA	13.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
TEP1	3.3715907945500168	0.7609681222315958	0.11863353590864709	0.384801	0.638700288323711	0.753937	5.0	24.0	44.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
TARS	0.5460412994587674	0.7610770714311019	0.11857136162311194	NA	0.761077071431102	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
TM6SF2	0.5459584553561961	0.761108597457519	0.11855337225480941	NA	0.761108597457519	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
GALNT8	3.370293962700998	0.7611388387326716	0.1185361166909451	0.825149	0.509658719021997	0.440898	3.0	11.0	15.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
ABCG8	0.5457955235247505	0.761170604392067	0.1185179920571478	NA	0.761170604392067	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
HGSNAT	1.8613749239710684	0.7612364006839425	0.1184804528624203	NA	0.961533456178998	0.410056	NA	6.0	11.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
RICTOR	1.861237148353892	0.7612616792648123	0.11846603136878732	NA	0.435117190847889	0.906215	NA	2.0	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
FAM193B	0.5454207693105024	0.761313243701199	0.11843661521348885	NA	0.761313243701199	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
C2CD4A	0.5452894439365649	0.7613632352156758	0.11840809827087143	NA	0.761363235215676	NA	NA	2.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
RALBP1	0.5450278238873969	0.761462835673419	0.1183512881990169	NA	0.761462835673419	NA	NA	2.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
MYO1F	1.86006878237419	0.7614760416723206	0.1183437563242497	0.549569	0.717908290741392	NA	3.0	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
LOC654780	0.5441713290546258	0.7617889999999999	0.11816530270919141	NA	NA	0.761789	NA	NA	20.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
GPR179	1.8578449541835176	0.7618840257108138	0.1181111321080158	NA	0.447784009483037	0.882075	NA	13.0	17.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
NUP42	0.5435859507759873	0.762012	0.11803818943107197	NA	NA	0.762012	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
UGT1A7	1.8554420657780926	0.7623248211461758	0.1178599394568808	0.912112	0.433558500134711	NA	2.0	9.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
FUT3	0.5423372277061631	0.762487919539408	0.11776703266174701	NA	0.762487919539408	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
BBS12	0.5423102642109827	0.762498199278374	0.11776117761316217	NA	0.762498199278374	NA	NA	7.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
AC002310.11	0.5420215845783625	0.762608266071714	0.11769849162741976	NA	0.762608266071714	NA	NA	9.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
ZNF226	0.5419263912209911	0.762644564556154	0.11767782065250963	NA	0.762644564556154	NA	NA	16.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
IQCM	0.541240906380359	0.7629059999999999	0.11752896951065227	NA	NA	0.762906	NA	NA	13.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
CCRL2	0.5410439643434246	0.762981127829711	0.11748620409070452	NA	0.762981127829711	NA	NA	6.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
SPTBN4	0.540996511420468	0.762999230886809	0.11747589981940941	NA	0.762999230886809	NA	NA	2.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
OR10A4	0.5409590111437151	0.7630135373620931	0.11746775673777753	NA	0.763013537362093	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
DLGAP5	0.5408849302428812	0.763041800250623	0.11745167027455429	NA	0.763041800250623	NA	NA	9.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
ECT2	1.8511488881233427	0.7631122755909248	0.11741156023336044	NA	0.716456653906429	0.553144	NA	7.0	16.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
PPP1R14D	1.8511273174533103	0.7631162317425906	0.11740930875551189	NA	0.545396458860943	0.726642	NA	3.0	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
DPYSL4	0.5405005809691791	0.763188451622374	0.11736820989020812	NA	0.763188451622374	NA	NA	2.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
GID4	0.5403550806025357	0.763243975741809	0.11733661488703404	NA	0.763243975741809	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
ABCG5	0.5399625522261217	0.763393787902012	0.11725137843310053	NA	0.763393787902012	NA	NA	7.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
C1orf100	1.848056445137835	0.7636794073741847	0.11708891999624378	0.566074	0.701175017138969	NA	2.0	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
ARPP21	0.5390561113839872	0.7637398519717331	0.1170545473051451	NA	0.763739851971733	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
CDH24	0.5388866744998093	0.763804557562993	0.11701775455323049	NA	0.763804557562993	NA	NA	8.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
COQ3	0.5388567130360137	0.763816	0.1170112485040324	NA	NA	0.763816	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
SLC26A7	1.8472410614481074	0.7638289309275706	0.11700389623207934	NA	0.472775893267856	0.839888	NA	7.0	16.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
ATAD3B	1.8471869806569923	0.7638388479851075	0.11699825767188389	NA	0.62995487677867	0.630346	NA	10.0	19.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
LRRC6	0.5385308154124983	0.763940473050694	0.11694048073425334	NA	0.763940473050694	NA	NA	8.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
PAAF1	0.5384785839303381	0.7639604241828069	0.11692913881201149	NA	0.763960424182807	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
TRIM5	0.5384661949794288	0.76396515653156	0.1169264485855032	NA	0.76396515653156	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
SCAP	1.8464337528685917	0.763976968715899	0.11691973371536124	NA	0.97069890858306	0.40923	NA	6.0	21.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
FSTL4	1.8456432416839466	0.7641219215167869	0.1168373408778908	NA	0.533537257848012	0.744833	NA	5.0	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
PPARD	1.8449849108838452	0.7642426332858675	0.11676873884815026	NA	0.440748064411119	0.901937	NA	2.0	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
TAS2R60	1.844690078568416	0.7642966927624039	0.11673801967467003	NA	0.443111784114964	0.897258	NA	4.0	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
RHPN1	0.5375684754246111	0.7643081467331632	0.11673151126102616	NA	0.764308146733163	NA	NA	7.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
KCNJ16	0.5375642613470268	0.7643097571617739	0.1167305961857057	NA	0.764309757161774	NA	NA	7.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
SHANK2	1.8444536117234382	0.7643400500548532	0.1167133835628475	NA	0.706957706693327	0.562456	NA	3.0	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
CASR	1.8438312329376636	0.7644541640228659	0.11664854937358682	NA	0.807297655534759	0.492701	NA	3.0	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
ZNF28	1.84319817754211	0.7645702324757212	0.11658261466540251	NA	0.43282370814797	0.919271	NA	17.0	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
FCRL2	0.536734059825275	0.764627088581217	0.11655032021582339	NA	0.764627088581217	NA	NA	7.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
BRCC3	0.5364948875438614	0.764718532851445	0.11649838461480232	NA	0.764718532851445	NA	NA	2.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
RP11-934B9.3	0.5362400462241732	0.764815979999754	0.11644304652535155	NA	0.764815979999754	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
BNC2	0.5359597701048181	0.7649231673375391	0.1163821853393289	NA	0.764923167337539	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
PSMG3	1.8410601017399966	0.7649622178790448	0.11636001448279434	NA	0.433462540666027	0.918898	NA	4.0	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
RASGRF2	1.8410477020092277	0.7649644910860874	0.11635872390950212	NA	0.725304383499453	0.549163	NA	2.0	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
PRAMEF27	0.5358007208140066	0.7649840000000001	0.11634764822465388	NA	NA	0.764984	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
PAPSS2	0.5356413256196042	0.765044969816239	0.11631303599796848	NA	0.765044969816239	NA	NA	6.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
CDKL4	0.5356400851762196	0.7650454443138719	0.11631276663911007	NA	0.765045444313872	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
TTN	3.34029180299443	0.765082486076868	0.11629173959561544	0.785003	0.306709558795265	0.781747	5.0	100.0	21.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
DLK2	0.5354295799971303	0.7651259715657819	0.11626705602026476	NA	0.765125971565782	NA	NA	2.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
TOGARAM2	0.5353981385348943	0.7651380000000001	0.11626022859348863	0.765138	NA	NA	5.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
GIPR	1.8384741605977761	0.7654362645576326	0.11609096577995996	0.694302	0.574423226665091	NA	2.0	7.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
C1orf159	1.8374811520495742	0.7656182855345911	0.11598770269733316	0.800499	0.498465659179335	NA	2.0	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
HIST3H2BB	0.5338114724581307	0.765745250098255	0.11591568843260791	NA	0.765745250098255	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
IKZF2	1.8366464139383318	0.765771288958889	0.11590092067372174	NA	0.460680373164256	0.866518	NA	2.0	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
ITPA	0.5335851609848558	0.7658319034686769	0.11586654552059064	NA	0.765831903468677	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
FAT3	0.5334494809206451	0.765883859291918	0.1158370829689951	NA	0.765883859291918	NA	NA	6.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
P2RY6	0.533343478692361	0.765924453065512	0.11581406487758847	NA	0.765924453065512	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
C22orf29	0.5332921402502997	0.7659441140019299	0.11580291687654015	NA	0.76594411400193	NA	NA	8.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
FAM83H-AS1	0.5332075748476114	0.765976500872846	0.11578455373266637	NA	0.765976500872846	NA	NA	2.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
VPS39	0.5330693204992031	0.766029452494035	0.11575453218235995	NA	0.766029452494035	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
LCA5L	0.5328819164901594	0.7661012343522561	0.11571383791885276	NA	0.766101234352256	NA	NA	9.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
CAPS	0.5323347216816026	0.7663108663374651	0.11559501607591159	NA	0.766310866337465	NA	NA	2.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
SLC30A8	0.532269880956688	0.766335710816238	0.11558093609139518	NA	0.766335710816238	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
TLDC1	0.5321319834166801	0.766388550542505	0.11555099202104843	NA	0.766388550542505	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
PON2	0.532050742921474	0.766419682067469	0.11553335087166088	NA	0.766419682067469	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
TM4SF4	0.5320360927335118	0.766425296184231	0.11553016962376547	NA	0.766425296184231	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
STX16	0.5320226527930207	0.766430446556722	0.11552725117776928	NA	0.766430446556722	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
NSMF	1.8328465405951755	0.7664677149641321	0.11550613371009005	NA	0.456028975524826	0.877021	NA	3.0	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
SETD9	0.5316560873865751	0.766570932874762	0.1154476525111313	NA	0.766570932874762	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
XDH	1.8319426552149047	0.7666333579070392	0.11541228756044779	NA	0.54040358242395	0.740424	NA	15.0	40.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
TMEM116	1.8315199214977116	0.7667108242875181	0.11536840540796788	NA	0.631020867514446	0.63423	NA	4.0	10.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
LRRC37B	0.5307012383783798	0.766937	0.11524030968347629	NA	NA	0.766937	NA	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
PDCD11	1.8297814431247497	0.7670293863260462	0.11518799710086514	NA	0.64722807805232	0.618886	NA	7.0	10.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
KDM4E	0.5297931856463736	0.767285288679202	0.11504312853808256	NA	0.767285288679202	NA	NA	8.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
RGPD8	1.8283411361544695	0.7672932913790736	0.11503859891875932	NA	0.877766971643282	0.456669	NA	9.0	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
PDSS2	0.5297297567699436	0.767309623086957	0.11502935513256914	NA	0.767309623086957	NA	NA	2.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
PUS10	1.8282102875281363	0.7673172656737773	0.1150250294775088	NA	0.451947520898652	0.886995	NA	4.0	12.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
MOB3C	0.5296401550186909	0.7673440000000001	0.1150098983595001	NA	NA	0.767344	NA	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
GPRIN3	0.529553225210482	0.767377353258218	0.11499102179149115	NA	0.767377353258218	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
YES1	0.52940576812685	0.7674339329572402	0.11495900189262162	NA	0.76743393295724	NA	NA	2.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
RNF113B	1.8275699022809369	0.7674345959554879	0.11495862669894859	NA	0.439724860934641	0.911942	NA	4.0	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
