GENE	TEST_STAT_WEIGHTEDZ	META_PVAL	-log10	AMP_NIH_PVAL	GNE_PVAL	UKB_CASE_PVAL	AMP_NIH_NUMVAR	GNE_NUMVAR	UKB_CASE_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
ABCB5	2.522197041115776	0.011662436097094322	1.9332107229029225	0.0614348	0.293090627721931	0.147936	5.0	13.0	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
ACSBG2	2.5127325096485467	0.01198001321581582	1.9215427028521566	NA	0.0119800132158156	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
RMDN1	2.500737592598618	0.012393496990191846	1.906806134361677	NA	0.0123934969901917	NA	NA	6.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
ALG8	2.4996076829164346	0.012433090701433619	1.905420898089797	0.437516	0.0058051910790419	NA	2.0	7.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
ESPL1	2.499133421265271	0.01244974288402272	1.9048396176608708	NA	0.0747195667284524	0.0797536	NA	3.0	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
ANO10	2.487525130410692	0.012863536504720897	1.8906396166886381	NA	0.0128635365047211	NA	NA	10.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
CAPRIN2	-2.4855381854981617	0.012935570860956338	1.8882144006318087	0.00769153	0.395457413684537	NA	2.0	8.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
SPATA22	2.4606889922420723	0.013867051521599161	1.8580158708678605	NA	0.0138670515215994	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
TRMT10A	2.44300361595703	0.014565591342246316	1.8366718789414822	NA	0.638625266407242	0.00283288	NA	10.0	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
KIF6	2.4360791471867693	0.014847435441741691	1.828348554406307	NA	0.0148474354417416	NA	NA	13.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
LOC654780	2.419830915173772	0.015527725359915673	1.8088921589519924	NA	NA	0.0155273	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
C2CD2	2.415112342975578	0.015730357078057818	1.803261418809009	NA	0.0157303570780576	NA	NA	7.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
THADA	2.408630024547077	0.016012521310339367	1.795540279264017	NA	0.0160125213103393	NA	NA	17.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
JAKMIP3	2.394371354539271	0.01664888273012936	1.7786149057264549	NA	0.0166488827301297	NA	NA	2.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
SPNS1	2.392360737415553	0.01674037970492698	1.776234695573084	NA	0.0167403797049271	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
ATF6	2.3906528484240797	0.016818446923299927	1.7742141110221976	NA	0.0168184469233001	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
ZNF684	2.386181887823789	0.01702432875413442	1.7689300027116488	NA	0.0170243287541345	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
OR4C3	2.3860592813921375	0.017030005637680683	1.7687852082668054	NA	0.0170300056376808	NA	NA	2.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
LOC101930071	2.384127495118291	0.01711967010166529	1.7665046084910379	NA	NA	0.01712	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
NGDN	-2.3708490957742705	0.01774727536856058	1.75086831208644	0.0786022	0.110930988389757	NA	2.0	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
AMER3	2.3708471798862623	0.017747367359005038	1.7508660609894098	NA	0.0177473673590053	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
RAD51B	2.370804627288567	0.01774941060929375	1.75081606364445	NA	0.142842719656024	0.0590887	NA	11.0	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
OR11H1	2.3704833868751103	0.017764842280315482	1.7504386439074275	NA	0.48017510871309	0.00813665	NA	3.0	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
COL22A1	2.3674658919408604	0.01791037082491729	1.7468954222164	0.271443	0.0245533984262347	NA	3.0	29.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
CNOT8	2.365379587117897	0.01801159938622455	1.7444477211742901	NA	0.0180115993862245	NA	NA	2.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
KAT8	2.3620590530570267	0.01817374700597984	1.7405555219900966	NA	0.0181737470059802	NA	NA	2.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
TRIM65	-2.3614879626413345	0.01820176282180819	1.7398865490088986	0.0706152	0.125594725259142	NA	2.0	10.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
IL17RB	2.36066666207543	0.018242119418907778	1.7389247055654908	NA	0.283240667045806	0.0234873	NA	7.0	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
ZDHHC18	2.355967103552595	0.01847455368005114	1.7334260447670917	NA	0.0184745536800514	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
MTFMT	2.354146402922231	0.018565297447047317	1.7312980882597202	NA	0.0185652974470473	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
IMP3	2.352489867733531	0.01864819781556974	1.7293631325722763	NA	0.0186481978155699	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
DBR1	2.347658669467346	0.018891824803125266	1.7237260905878609	NA	0.0188918248031253	NA	NA	8.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
ARNTL2	2.341601474938998	0.019201205472220203	1.7166715049683725	NA	0.0192012054722204	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
PCDHGA10	-2.337876071679645	0.01939367788892456	1.7123398218961416	NA	0.159535625910665	0.0574814	NA	8.0	30.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
DNM1	2.3343439234336447	0.019577720541317754	1.708237875043408	NA	0.019577720541318	NA	NA	2.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
PI3	2.3322700481142644	0.01968648917177454	1.7058317277052177	NA	0.0196864891717744	NA	NA	2.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
CHMP2B	2.3316362855267054	0.01971983325533835	1.705096761635812	0.0197201	NA	NA	2.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
MPEG1	2.319761394881565	0.02035378854056662	1.6913547417642827	NA	0.0203537885405667	NA	NA	7.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
VWA5B2	2.311023006951098	0.020831584130459616	1.681277703025946	NA	0.0208315841304595	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
ARSK	2.3084880962229066	0.020972004161642813	1.678360064777772	NA	0.0209720041616429	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
DQX1	-2.3054190800685377	0.021143113923527	1.6748310501310866	0.0754687	0.138140686477038	NA	3.0	13.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
CCDC105	2.300181545361544	0.02143793690582526	1.668817011587825	NA	0.021437936905825	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
UNC5D	2.2902025713959375	0.022009576445862548	1.657388314965717	NA	0.0220095764458622	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
CFAP47	2.2846459159215087	0.02233359828877497	1.6510412997201633	NA	NA	0.0223338	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
OR6X1	2.2839341449028843	0.022375401556909195	1.6502291619389797	NA	0.0223754015569094	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
PML	2.28303557342112	0.022428273007032366	1.6492041661134906	NA	0.022428273007032	NA	NA	6.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
LAT2	2.282935052709548	0.02243419433931224	1.6490895223098074	NA	0.0224341943393123	NA	NA	2.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
PLA2G6	2.2819548315493208	0.022492007103145393	1.6479717880091418	NA	0.0224920071031453	NA	NA	8.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
ECD	2.2804630392101792	0.022580240498363276	1.6462714367885598	NA	0.123719215446128	0.0918517	NA	7.0	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
VPS13B	2.2720797694091073	0.023081692777741327	1.6367323438233443	0.188902	0.0575148999140471	NA	3.0	24.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
CD177	2.2636027848776514	0.023598556419639736	1.6271145630536197	NA	0.02359855641964	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
OR8B4	2.2593926063145147	0.023858973919624667	1.622348237557004	NA	0.0238589739196252	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
PHF19	2.251645350412216	0.024344692751263795	1.6135957022137015	NA	0.0243446927512639	NA	NA	2.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
TCIRG1	2.2498713790673657	0.024457111258852023	1.6115948407759582	0.302266	0.0315385302652142	NA	3.0	8.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
PATJ	-2.246130844518872	0.024695628194966346	1.6073799219973726	0.143652	0.0864955151708438	NA	2.0	18.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
ATP8B2	2.245567490489234	0.024731724760268133	1.6067455954160017	NA	0.0247317247602684	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
WTAPP1	2.2448336101275346	0.024778816236025847	1.605919445112571	0.024779	NA	NA	3.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
FAM98A	2.2422036026695276	0.024948216425730686	1.6029604971007487	NA	0.0249482164257314	NA	NA	2.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
SELO	2.240617685453368	0.02505085013566176	1.6011775311555425	NA	0.0250508501356619	NA	NA	13.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
SLC6A12	2.2389889738699815	0.02515663359361347	1.5993474756884052	NA	0.0251566335936136	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
GFM2	2.234482791666993	0.025451323572685428	1.5942896276546519	NA	0.0254513235726858	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
TMEM236	2.2332330277750234	0.025533581375537642	1.5928882661769785	NA	0.0255335813755377	NA	NA	8.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
SLC25A26	2.228349739708073	0.02585720188286193	1.5874184737549961	NA	0.589970019604729	0.00898884	NA	3.0	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
CETN3	2.2264783512442823	0.025982157484679674	1.5853247891833966	NA	0.0259821574846793	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
PHKB	-2.219205929733658	0.026472717849302167	1.5772014691118847	0.582714	0.109064683295811	0.0906565	4.0	13.0	16.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
IPO4	2.2146172765575773	0.026786345164910495	1.5720865392097731	NA	0.0064649577609478	0.682742	NA	8.0	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
SEMG2	2.214065352128381	0.026824283652556017	1.5714718671214178	NA	0.0268242836525562	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
USB1	2.2122292912745256	0.02695082591926464	1.569427921138358	NA	0.0269508259192649	NA	NA	2.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
FER1L6-AS1	2.2060484931589546	0.02738060451752104	1.562556967607238	NA	NA	0.0273809	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
RBMXL1	2.2014843197831153	0.02770175554581955	1.557492707480567	NA	0.0277017555458193	NA	NA	2.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
PHACTR2	2.1972629466095888	0.02800167233235783	1.5528160306925423	NA	0.0280016723323575	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
DLK1	2.195059556424005	0.028159325857465133	1.5503777465429742	NA	0.0281593258574653	NA	NA	2.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
KCNAB3	-2.1941010479840735	0.0282281459544644	1.5493176456996216	0.0601877	0.221136137969062	NA	2.0	10.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
C1orf94	2.1937145342546236	0.028255938292237402	1.5488902665513522	NA	0.0315328432973661	0.341047	NA	6.0	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
KRT9	2.191116869384438	0.02844333627519644	1.5460194641684188	NA	0.0284433362751969	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
MEI1	2.1908147586136004	0.028465200173640622	1.5456857577859704	0.84249	0.0037367506235431	NA	2.0	9.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
SIRT4	2.1859844154188335	0.028816745534996864	1.5403550684908525	NA	0.0288167455349966	NA	NA	2.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
MYO19	2.181669780174406	0.02913391278660546	1.5356011841840242	0.167333	0.0882837855359073	NA	6.0	11.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
FOXD4L5	2.1722287943580336	0.02983840981791127	1.5252243254925437	NA	0.0298384098179103	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
KCTD19	2.169009349185065	0.030081974121975934	1.521693666679184	NA	0.0300819741219754	NA	NA	8.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
TPTE2	2.1584773375029256	0.03089073853382557	1.5101717084893884	NA	0.403501582505888	0.0266113	NA	6.0	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
RXFP2	2.1494447283771283	0.03159916303972131	1.5003244202943926	NA	0.031599163039721	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
SDF2	2.1455402935035193	0.03190967338916309	1.4960776409964027	NA	0.0319096733891634	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
MFSD12	2.145492522324447	0.031913488656848184	1.496025717849649	NA	0.0319134886568486	NA	NA	9.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
EVI5	-2.1436240493238765	0.03206302221685534	1.4939955440454205	NA	0.032063022216855	NA	NA	9.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
CCDC158	2.140033967656066	0.0323520217443138	1.4900985741926933	0.847233	0.291781027746948	0.0139024	3.0	9.0	11.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
CC2D2B	2.139974856275209	0.03235679879183189	1.4900344517017106	0.173516	0.448407556432294	0.112403	2.0	12.0	11.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
PTPRH	2.137203525073907	0.03258144145803058	1.4870297056806603	0.623572	0.0611249507334769	0.180778	3.0	25.0	13.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
ECHDC1	2.134246116999433	0.032822639465231285	1.4838264976554651	NA	0.0328226394652318	NA	NA	6.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
SLC10A2	2.132933415629544	0.03293018869179911	1.482405780749606	0.322434	0.04266715006835	NA	2.0	6.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
USP2	2.1320752895985793	0.03300065765165853	1.4814774052239195	NA	NA	0.0330007	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
RASA2	2.121885318373764	0.033847369631579284	1.4704750758378333	NA	0.0338473696315796	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
CES4A	2.119746767339782	0.034027406699367685	1.4681711481439974	NA	0.0340274066993683	NA	NA	8.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
ACOXL	-2.118178824086668	0.034159925874069345	1.4664830803869429	0.189907	0.0920459781760387	NA	3.0	7.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
ZSCAN31	-2.1165268509654656	0.034300024018356474	1.464705575845392	0.162289	0.110530656010693	NA	2.0	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
ST20	2.114856475078701	0.03444218177553321	1.4629093455150448	NA	0.0344421817755334	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
SPATA21	2.1148433010663674	0.034443304950817405	1.462895183204481	NA	0.0344433049508167	NA	NA	10.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
CAPN3	2.1137802148807423	0.03453404357923519	1.4617525672823397	NA	0.0345340435792352	NA	NA	9.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
OR5B17	2.1118218314268593	0.03470173403634369	1.459648823088103	NA	0.0347017340363448	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
RLN3	2.108755293482602	0.03496570935023992	1.4563576567911085	NA	0.0349657093502396	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
RASSF6	2.1083396326713952	0.035001622087831814	1.4559118285791328	NA	0.0350016220878325	NA	NA	10.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
BCAS4	2.1079168095879766	0.035038185944278454	1.4554583869441373	0.227021	0.366921174565869	0.123391	3.0	3.0	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
ZBTB45	2.102099262514454	0.03554458148078154	1.4492265950004424	NA	0.0459809964623773	0.328446	NA	3.0	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
ZNF180	2.1018492259849593	0.03556648544904564	1.4489590480978167	NA	0.0355664854490456	NA	NA	11.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
BLM	2.100448344783078	0.03568942005621088	1.447460509159324	0.103356	0.116800524767547	0.659257	5.0	12.0	13.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
SH3BP2	2.092871901448736	0.03636059114828858	1.439369064659291	NA	0.0363605911482887	NA	NA	7.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
UMOD	-2.0905969695315325	0.036564207644763015	1.4369438334043894	NA	0.0365642076447633	NA	NA	9.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
FBXO4	2.085941576217303	0.03698391558260298	1.4319871108649007	NA	0.0369839155826026	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
ENTPD1-AS1	2.0848849950295794	0.0370797410220546	1.4308633077822708	0.173516	NA	0.112403	2.0	NA	11.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
MTHFS	2.084552169442904	0.03710997001418743	1.4305093965722138	0.389468	0.0368504741273309	NA	2.0	2.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
CGNL1	2.0790556070742916	0.037612239741874706	1.424670804344817	NA	0.64109965677824	0.0133586	NA	5.0	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
KLHL30	-2.078355127978523	0.037676662389096165	1.423927576425845	NA	0.0376766623890958	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
NEK9	2.077975908133131	0.03771157816682363	1.4235252927123425	NA	0.111629365856983	0.177727	NA	5.0	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
OASL	-2.077016678948687	0.037800019849209436	1.4225079721098681	0.202941	0.0960886438743263	NA	2.0	6.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
STUB1	2.0763675141174476	0.03785997341357433	1.4218196953469187	NA	NA	0.0378607	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
MAMDC4	2.068433338296227	0.038599293001614944	1.4134206499476571	0.0274111	0.372970255877954	0.626899	3.0	33.0	13.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
NADK2	2.068420823917956	0.03860046873439688	1.4134074215581403	NA	NA	0.0386002	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
HAUS8	2.068167542860483	0.03862427117240708	1.4131397024871921	NA	0.0386242711724073	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
ZSCAN12	-2.0675067793407407	0.03868642606014129	1.4124413895357284	0.0811486	0.205623097126265	0.567814	4.0	6.0	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
MYLK2	2.065920113155358	0.038836023374207815	1.4107652461959281	NA	0.038836023374207	NA	NA	2.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
PRIMPOL	2.065373483192535	0.038887675555628554	1.4101880152874535	0.164042	0.762510307389208	0.0596268	2.0	5.0	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
CHAC2	2.063246016234399	0.039089260170974374	1.4079425492327302	NA	0.0390892601709746	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
MON1A	2.0622197488285616	0.039186819328620705	1.406859985414143	NA	0.0391868193286208	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
THBS4	2.0614822171631975	0.039257058279036104	1.406082247299642	NA	0.545955270693447	0.0208022	NA	9.0	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
HPF1	2.0573243299123924	0.03965503854154581	1.401701623686402	NA	0.0396550385415458	NA	NA	7.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
ZBED6	2.0536487460751376	0.040009700559946536	1.3978346989496586	NA	0.0305291231177299	0.458606	NA	3.0	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
KCNIP3	2.0500131339920347	0.04036314916069617	1.3940149571586509	NA	0.0403631491606958	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
POLR1G	2.04680758229505	0.0406769809090156	1.3906512883749593	NA	NA	0.0406765	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
AFP	2.0439852385926836	0.040955005449514754	1.3876930119436879	NA	0.0409550054495155	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
OSBPL3	2.0420877439473863	0.041142828398518544	1.3857058556737205	NA	0.0411428283985185	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
C4orf33	2.0394484545819513	0.04140529066594342	1.3829441622554077	NA	0.0414052906659435	NA	NA	2.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
LONP2	2.03851141023325	0.04149881482533512	1.3819643062316882	0.260053	0.0004014093550155	0.256535	4.0	11.0	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
CREB3L3	2.0359050365605635	0.04175989198722498	1.3792406333154885	NA	0.0168134600402332	0.625236	NA	7.0	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
HIST3H2A	2.0335087860018506	0.04200114683121275	1.376738851133824	NA	0.0420011468312125	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
OR2L5	2.03348329698462	0.042003719395644075	1.3767122514715093	NA	0.0420037193956442	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
SYNGR3	2.0321897654389067	0.042134448604214024	1.375362685134555	NA	0.0421344486042137	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
HJURP	2.026561533334485	0.042707273832477	1.3694981503549482	NA	0.0427072738324771	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
LGMN	2.0259538551752954	0.042769513589236356	1.3688656888760347	NA	0.042769513589236	NA	NA	2.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
EIF2AK4	2.0242881526086585	0.042940511910797174	1.367132782472913	NA	0.0429405119107981	NA	NA	13.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
SEL1L3	2.0220735053327217	0.04316875868178863	1.364830439307603	NA	0.0431687586817882	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
PRR13	2.0217396596635586	0.04320325437098284	1.3644835378580815	NA	NA	0.0432031	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
TMEM234	2.021636804830114	0.04321388687370952	1.3643766693081663	NA	0.0432138868737097	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
C12orf29	2.0210317274764233	0.04327648084034675	1.3637480624522715	NA	0.0483460365348225	0.376774	NA	5.0	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
