GENE	TEST_STAT_WEIGHTEDZ	META_PVAL	-log10	AMP_NIH_PVAL	GNE_PVAL	UKB_ALL_PVAL	AMP_NIH_NUMVAR	GNE_NUMVAR	UKB_ALL_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
LRRC37A	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
NSFP1	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
LRRC37A2	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
NSF	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
WNT3	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
WNT9B	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
GOSR2	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
MIR5089	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
RPRML	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
CDC27	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
MYL4	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
THCAT158	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
MRPL45P2	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
NPEPPS	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
KPNB1	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
TBX21	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
OSBPL7	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
MRPL10	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
LRRC46	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
SP6	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
LOC102724532	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
SP2	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
SP2-AS1	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
PNPO	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
PRR15L	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
CDK5RAP3	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
COPZ2	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
MIR10226	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
MIR152	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
MIR1203	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
THRA1-BTR	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
LOC101927166	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
MIR10A	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
HOXB5	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
HOXB8	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
MIR196A1	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
PRAC1	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
PRAC2	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
MIR3185	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
HOXB13	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
LOC105371814	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
ATP5MC1	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
UBE2Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
IGF2BP1	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
GNGT2	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
FLJ40194	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
MIR6129	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
LOC102724596	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
PHB	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
LINC02075	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
MIR6165	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
NXPH3	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
SPOP	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
FAM117A	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
KAT7	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
TAC4	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
FLJ45513	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
DLX4	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
DLX3	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
PICART1	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
PDK2	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
SAMD14	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
PPP1R9B	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
H1-9P	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
COL1A1	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
LINC01969	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
TMEM92	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
TMEM92-AS1	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
XYLT2	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
MRPL27	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
EME1	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
LRRC59	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
CHAD	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
LOC105371824	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
CACNA1G-AS1	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
ANKRD40	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
LUC7L3	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
ANKRD40CL	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
MIR8059	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
WFIKKN2	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
TOB1	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
TOB1-AS1	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
SPAG9	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
NME1	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
NME2	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
MBTD1	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
UTP18	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
LINC02071	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
LINC02072	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
LINC02073	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
CA10	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
LINC01982	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
LINC02089	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
LINC02876	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
HLF	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
MMD	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
TMEM100	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
NOG	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
C17orf67	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
MTVR2	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
MIR3614	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
RNF126P1	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
MSI2	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
LOC101927557	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
LOC101927539	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
CCDC182	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
MRPS23	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
VEZF1	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
SRSF1	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
LOC101927666	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
DYNLL2	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
MSX2P1	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
TSPOAP1-AS1	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
MIR142	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
MIR4736	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
SUPT4H1	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
RNF43	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
HSF5	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
MTMR4	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
SEPTIN4-AS1	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
SEPTIN4	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
PPM1E	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
SKA2	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
MIR454	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
MIR301A	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
PRR11	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
GDPD1	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
YPEL2	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
MIR4729	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
LINC01476	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
DHX40	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
CLTC	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
PTRH2	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
VMP1	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
MIR21	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
TUBD1	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
RPS6KB1	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
TBC1D3P1-DHX40P1	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
RNFT1-DT	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
MIR4737	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
LOC105371849	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
WFDC21P	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
LOC653653	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
CA4	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
USP32	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
SCARNA20	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
APPBP2	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
LINC01999	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
BCAS3	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
LOC101927855	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
TBX2-AS1	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
TBX2	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
LINC02875	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
TBX4	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
NACA2	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
MED13	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
TBC1D3P2	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
EFCAB3	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
TLK2	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
MARCHF10	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
LOC105371855	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
MARCHF10-DT	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
MIR633	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
TANC2	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
CYB561	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
DCAF7	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
TACO1	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
MAP3K3	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
LIMD2	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
LOC729683	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
DDX42	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
PSMC5	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
SMARCD2	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
TCAM1P	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
CSH2	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
CSH1	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
GH1	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
CD79B	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
PRR29-AS1	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
ERN1	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
SNHG25	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
SNORD104	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
SNORA50C	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
TEX2	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
PECAM1	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
MILR1	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
DDX5	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
MIR3064	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
MIR5047	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
ARHGAP27P1-BPTFP1-KPNA2P3	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
ARHGAP27P1	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
MIR6080	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
PLEKHM1P1	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
LRRC37A3	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
